Mutations_id_mutation	Proteins_has_pfam_domains_Proteins_id_protein	Proteins_has_pfam_domains_pfam_domains_pfam_id
148068	3809	1203
148069	3809	1203
148070	3809	1203
148071	3809	1203
148072	3809	1203
148073	3809	1203
148074	3809	1203
148075	3809	1203
148076	3809	1203
148077	3809	1203
148081	3809	1203
148082	3809	1203
166992	3809	1203
148086	3811	8
2318	3815	2892
2319	3815	63
21933	3815	63
148087	3815	1617
148090	3815	1617
148091	3815	1617
148092	3815	63
148095	3815	1617
148096	3815	1617
148097	3815	1617
148099	3815	1617
148103	3815	1617
148104	3815	2892
148106	3815	1617
148107	3815	63
148108	3815	63
148109	3815	2892
148111	3815	1617
148112	3815	63
148113	3815	1617
148114	3815	1617
148117	3815	1617
148118	3815	1617
148120	3815	1617
148122	3815	1617
148124	3815	2892
148125	3815	2892
148127	3815	63
148128	3815	2892
148129	3815	2892
148130	3815	1617
148131	3815	1617
148135	3815	2892
148137	3815	1617
148138	3815	1617
148139	3815	1617
148143	3815	1617
148144	3815	2892
148145	3815	1617
148146	3815	1617
148147	3815	63
148150	3815	63
148152	3815	1617
148153	3815	1617
148155	3815	1617
148156	3815	1617
148157	3815	1617
148158	3815	1617
148159	3815	1617
148160	3815	1617
148161	3815	1617
148162	3815	1617
148163	3815	1617
148167	3815	63
148168	3815	63
148169	3815	2892
148170	3815	2892
148171	3815	2892
148172	3815	2892
148173	3815	2892
148179	3815	1617
148180	3815	1617
148182	3815	1617
148183	3815	1617
148184	3815	1617
148185	3815	1617
148186	3815	1617
148187	3815	1617
148188	3815	1617
148189	3815	1617
148190	3815	1617
148191	3815	1617
148192	3815	1617
148205	3815	63
148206	3815	63
148207	3815	63
148208	3815	63
148209	3815	63
148210	3815	2892
148211	3815	2892
148212	3815	2892
148213	3815	2892
148220	3815	1617
148221	3815	1617
148222	3815	1617
148224	3815	63
148225	3815	2892
148228	3815	1617
148232	3815	63
148233	3815	63
148234	3815	2892
148235	3815	2892
148238	3815	1617
148239	3815	1617
148240	3815	1617
148241	3815	1617
148242	3815	1617
148243	3815	1617
148244	3815	1617
148245	3815	63
148246	3815	2892
148248	3815	1617
148249	3815	1617
148250	3815	1617
166996	3815	63
23924	3815	2892
21938	3818	1080
148255	3818	62
148256	3818	62
148257	3818	1080
148258	3818	62
148260	3818	1080
148261	3818	1080
148262	3818	1080
148263	3818	62
148264	3818	62
148265	3818	1080
148269	3818	62
148270	3818	62
148271	3818	1080
148272	3819	161
148275	3823	2421
148277	3823	2421
148278	3823	2421
148280	3824	1656
148281	3825	575
21940	3826	2924
148291	3826	286
166997	3826	2924
166998	3826	2924
148321	3829	2921
148322	3830	1277
148336	3832	1416
148337	3832	1608
148342	3832	1608
148343	3832	1609
148346	3832	1609
148349	3832	1416
148363	3832	1608
148365	3832	1609
148366	3832	1609
167004	3832	1608
148376	3835	765
148388	3835	765
148402	3835	765
167008	3835	765
148410	3836	2158
167010	3836	2158
148421	3839	2
21958	3842	1252
22024	3842	1252
22045	3842	1252
148432	3842	1252
148522	3842	1252
148581	3842	147
148585	3842	147
148599	3842	1252
148602	3842	1252
148612	3842	147
148613	3842	1252
148628	3842	1252
148629	3842	1252
148645	3842	1252
148689	3842	1252
148718	3842	147
148790	3842	147
148791	3842	1252
148824	3842	147
148836	3842	1252
167061	3842	1252
167071	3842	1252
167084	3842	1252
167107	3842	147
167113	3842	1252
148883	3843	2921
148887	3843	2921
148888	3843	2921
148896	3843	2921
148897	3843	2921
148898	3843	2921
167128	3843	2921
167129	3843	2921
148910	3846	104
148912	3854	64
148915	3859	594
148919	3859	632
148920	3859	632
148921	3859	1625
148928	3862	1533
148931	3862	1533
148936	3869	2404
148937	3869	2404
148943	3876	239
148948	3878	273
148950	3878	273
148951	3878	273
148952	3878	273
148955	3879	249
148959	3879	249
148962	3882	1796
2360	3884	220
2362	3884	110
2363	3884	110
22140	3884	220
22145	3884	1463
22147	3884	110
22150	3884	161
22155	3884	220
22156	3884	110
22157	3884	110
22158	3884	110
22180	3884	220
22183	3884	110
22191	3884	110
22194	3884	110
22195	3884	161
22200	3884	110
22201	3884	110
22204	3884	220
22209	3884	110
22229	3884	220
22239	3884	220
22240	3884	110
22247	3884	1463
22258	3884	110
22261	3884	1463
22264	3884	110
22268	3884	1463
22271	3884	161
22272	3884	110
22273	3884	1463
22274	3884	220
22280	3884	1463
22282	3884	110
148965	3884	110
148966	3884	110
148969	3884	220
148976	3884	110
148977	3884	161
148978	3884	161
149001	3884	110
149002	3884	110
149003	3884	110
149004	3884	110
149005	3884	161
149018	3884	1463
149023	3884	220
149024	3884	220
149026	3884	161
149035	3884	220
149037	3884	220
149042	3884	110
149043	3884	110
149045	3884	1463
149046	3884	110
149047	3884	161
149051	3884	110
149053	3884	110
149055	3884	110
149056	3884	110
149061	3884	110
149085	3884	110
149089	3884	110
149094	3884	110
149095	3884	161
149106	3884	110
149107	3884	110
149108	3884	110
149109	3884	110
149110	3884	110
149111	3884	161
149122	3884	161
149123	3884	110
149126	3884	220
149127	3884	110
149129	3884	110
149132	3884	110
149135	3884	110
149136	3884	1463
149140	3884	110
149165	3884	110
149166	3884	110
149170	3884	161
149179	3884	110
149187	3884	161
149192	3884	1463
149196	3884	1463
149203	3884	110
149210	3884	220
149211	3884	161
149218	3884	161
149226	3884	110
149233	3884	161
149244	3884	161
149248	3884	110
149263	3884	110
149265	3884	161
149290	3884	110
149294	3884	110
149306	3884	161
149329	3884	220
149330	3884	220
149332	3884	110
149333	3884	110
149334	3884	110
149335	3884	110
149336	3884	110
149337	3884	161
149338	3884	161
149361	3884	1463
149372	3884	220
149373	3884	110
149384	3884	110
149386	3884	110
149387	3884	1463
149391	3884	110
149394	3884	1463
149399	3884	220
149400	3884	220
149401	3884	110
149411	3884	110
149427	3884	220
149428	3884	220
149429	3884	220
149430	3884	110
149437	3884	1463
149441	3884	220
149460	3884	110
3328	3884	220
3330	3884	110
167148	3884	1463
167152	3884	110
167160	3884	110
167167	3884	110
167168	3884	110
167169	3884	110
167174	3884	1463
167175	3884	161
167179	3884	110
167194	3884	161
167200	3884	161
167204	3884	110
167210	3884	220
167211	3884	110
167219	3884	1463
167229	3884	110
167230	3884	110
167231	3884	161
167238	3884	220
167240	3884	1463
167241	3884	1463
167245	3884	1463
167248	3884	220
167250	3884	220
167252	3884	220
167258	3884	1463
23941	3884	110
23942	3884	220
23943	3884	161
23944	3884	110
149464	3885	2129
149473	3886	1244
149474	3888	266
149475	3892	337
149478	3892	337
149481	3892	104
149482	3892	337
149484	3892	337
149487	3892	337
149488	3892	337
149489	3892	337
149493	3892	104
149497	3892	337
149499	3892	2590
149506	3892	337
149507	3892	2590
149516	3892	337
149517	3892	2590
149519	3892	337
149520	3892	337
149521	3892	337
149523	3892	2836
149524	3892	337
22285	3894	289
149528	3894	1615
149530	3894	1615
149531	3894	1615
149532	3894	289
149534	3894	1615
149536	3894	289
149537	3894	289
149542	3894	1615
149543	3894	1615
149544	3894	1615
149545	3894	1615
149546	3894	1615
149547	3894	1615
149548	3894	1615
149549	3894	1615
149554	3894	1615
149556	3894	1615
149558	3894	289
149559	3894	1615
149561	3894	1615
149562	3894	1615
149563	3894	1615
149564	3894	1615
149566	3894	1615
149567	3894	289
149568	3894	289
149570	3894	1615
149571	3894	289
149572	3894	1615
167264	3894	1615
22286	3896	2841
149576	3896	2841
149583	3906	433
149584	3906	433
149585	3906	433
149586	3906	433
149591	3906	433
149592	3906	433
149594	3906	433
149595	3906	433
149596	3906	433
149597	3906	433
149598	3906	433
149599	3906	433
149600	3906	433
149602	3906	433
149604	3906	433
167265	3906	433
149605	3907	429
149613	3907	429
2368	3908	2900
2369	3908	2900
22291	3908	2900
22294	3908	2900
22298	3908	1765
22300	3908	1765
22304	3908	2900
22305	3908	2900
22306	3908	2742
22311	3908	2900
22312	3908	2900
22317	3908	2900
22318	3908	2900
22321	3908	2900
22324	3908	2900
22325	3908	2900
22328	3908	2900
22329	3908	2900
22330	3908	2900
22331	3908	2900
22335	3908	2900
22336	3908	2742
22336	3908	1765
22337	3908	2900
22338	3908	2900
22340	3908	2900
149615	3908	2900
149616	3908	2900
149617	3908	2900
149619	3908	2900
149620	3908	2900
149623	3908	2742
149624	3908	2900
149625	3908	2900
149626	3908	2900
149627	3908	2742
149628	3908	2900
149629	3908	2742
149629	3908	1765
149630	3908	1765
149631	3908	2900
149632	3908	2742
149633	3908	2742
149636	3908	2900
149637	3908	2742
149638	3908	2900
149639	3908	2900
149640	3908	2742
149641	3908	2900
149646	3908	2742
149647	3908	2900
149651	3908	2900
149652	3908	2900
149655	3908	2900
149656	3908	2900
149657	3908	2900
149658	3908	2900
149659	3908	2900
149660	3908	2900
149661	3908	2900
149662	3908	2900
149663	3908	2742
149663	3908	1765
149664	3908	1765
149666	3908	2900
149667	3908	2900
149668	3908	2900
149669	3908	2900
149673	3908	2900
149674	3908	2900
149675	3908	2900
149676	3908	2742
149676	3908	1765
149677	3908	2900
149678	3908	2900
149680	3908	2900
149681	3908	2900
149682	3908	2900
149683	3908	2900
149684	3908	1765
149685	3908	2900
149689	3908	2900
149690	3908	1765
149691	3908	2900
149692	3908	2900
149695	3908	2900
149696	3908	2900
149697	3908	2900
149699	3908	2900
149700	3908	2900
149702	3908	2900
149703	3908	2900
149704	3908	2742
149705	3908	2742
149708	3908	2900
149710	3908	2900
149711	3908	2900
149712	3908	2900
149713	3908	2900
149717	3908	2900
149718	3908	2900
149719	3908	2900
149722	3908	2900
149723	3908	2742
149726	3908	2900
149727	3908	2900
149728	3908	2900
149729	3908	2900
149730	3908	2900
149731	3908	1765
149735	3908	2900
149738	3908	2900
149739	3908	2900
149740	3908	2900
149741	3908	2742
149751	3908	2900
149752	3908	2900
149753	3908	2900
149754	3908	2900
149755	3908	2742
149756	3908	1765
149773	3908	2900
149774	3908	2900
149775	3908	2900
149777	3908	2900
149778	3908	2900
149779	3908	2900
149780	3908	2742
149781	3908	2742
149781	3908	1765
149784	3908	2900
149785	3908	2900
149786	3908	2900
149787	3908	2900
149789	3908	2900
167266	3908	2900
167267	3908	2900
167268	3908	2742
167274	3908	2742
167280	3908	2900
167289	3908	2900
167294	3908	2900
3923	3908	2900
23946	3908	2900
23947	3908	2900
149790	3909	826
2370	3912	224
2370	3912	888
22344	3912	224
22345	3912	224
22345	3912	888
22346	3912	224
22347	3912	224
22348	3912	224
22348	3912	888
22349	3912	224
22349	3912	888
22350	3912	224
22350	3912	888
22351	3912	224
22351	3912	888
22352	3912	224
22352	3912	888
22353	3912	224
22354	3912	224
22355	3912	224
22355	3912	888
22356	3912	224
22356	3912	888
22357	3912	224
22357	3912	888
22358	3912	224
22358	3912	888
22359	3912	224
22359	3912	888
22360	3912	224
22360	3912	888
22361	3912	224
22361	3912	888
22362	3912	224
22363	3912	224
22364	3912	224
22364	3912	888
22365	3912	224
22365	3912	888
22366	3912	224
22366	3912	888
22367	3912	224
22367	3912	888
22368	3912	224
22368	3912	888
22369	3912	224
22370	3912	224
22371	3912	224
22372	3912	224
22372	3912	888
22373	3912	224
22373	3912	888
149791	3912	224
149792	3912	224
149793	3912	224
149794	3912	224
149795	3912	224
149795	3912	888
149796	3912	224
149796	3912	888
149797	3912	224
149797	3912	888
149798	3912	224
149798	3912	888
149799	3912	224
149800	3912	224
149801	3912	224
149802	3912	224
149803	3912	224
149804	3912	224
149804	3912	888
149805	3912	224
149805	3912	888
149806	3912	224
149807	3912	224
149808	3912	224
149808	3912	888
149810	3912	224
149810	3912	888
149811	3912	224
149814	3912	224
149817	3912	224
149817	3912	888
149818	3912	224
149818	3912	888
149819	3912	224
149819	3912	888
149820	3912	224
149820	3912	888
149821	3912	224
149822	3912	224
149823	3912	224
149824	3912	224
149825	3912	224
149825	3912	888
149826	3912	224
149826	3912	888
149827	3912	224
149827	3912	888
149828	3912	224
149828	3912	888
149829	3912	224
149829	3912	888
149830	3912	224
149830	3912	888
149831	3912	224
149831	3912	888
149832	3912	224
149832	3912	888
149833	3912	224
149833	3912	888
149834	3912	224
149834	3912	888
167295	3912	224
167296	3912	224
167297	3912	224
167298	3912	224
167299	3912	224
167299	3912	888
167300	3912	224
149835	3914	2
22374	3915	443
22375	3915	443
22376	3915	2333
149836	3915	443
149837	3915	443
149838	3915	443
149839	3915	443
149840	3915	2333
167302	3915	443
167303	3915	443
149843	3919	1389
149847	3921	6
149853	3925	2921
23951	3926	983
149864	3928	316
22379	3931	2704
22380	3931	2704
22381	3931	2704
22382	3931	2704
149866	3931	1115
149867	3931	2704
149868	3931	1115
149869	3931	1115
149870	3931	2704
149871	3931	2704
149872	3931	2704
149873	3931	2704
149874	3931	2704
149875	3931	1115
149876	3931	2704
149877	3931	2704
149878	3931	2704
149879	3931	2704
149880	3931	2704
149881	3931	2704
149882	3931	2704
149883	3931	2704
149884	3931	1115
149885	3931	1115
149886	3931	1115
149887	3931	1115
149888	3931	2704
149889	3931	2704
149890	3931	1115
149891	3931	2704
149892	3931	1115
149893	3931	1115
149894	3931	1115
149895	3931	2704
167305	3931	1115
167306	3931	1115
167307	3931	2704
167308	3931	2704
149897	3932	1286
149898	3934	1817
22383	3936	1496
149900	3936	1496
149901	3936	2849
149918	3936	1496
149924	3936	1496
149925	3936	1496
149938	3936	1496
149939	3936	1496
149940	3936	1496
149951	3936	2849
149953	3936	1496
2375	3940	501
22386	3940	501
149968	3940	1662
149974	3940	501
149981	3940	501
149991	3940	501
149992	3940	1662
150002	3940	501
150015	3940	1662
150023	3940	1662
150032	3940	501
150043	3940	1662
150052	3940	501
150056	3940	501
150059	3940	1662
150061	3940	501
150063	3940	1662
150064	3940	1662
150068	3940	1662
150069	3940	1662
150073	3940	501
150079	3940	501
150083	3940	501
150085	3940	1662
150087	3940	501
150088	3940	1662
150095	3940	1662
150096	3940	1662
150097	3940	1662
150098	3940	1662
150099	3940	1662
150100	3940	1662
150101	3940	1662
150125	3940	501
150126	3940	501
150127	3940	501
150128	3940	501
150134	3940	501
150142	3940	1662
150143	3940	1662
150144	3940	1662
150145	3940	1662
150146	3940	1662
150147	3940	1662
150148	3940	1662
150149	3940	1662
150174	3940	501
150175	3940	501
150176	3940	501
150177	3940	501
150183	3940	1662
150190	3940	1662
150191	3940	1662
150192	3940	1662
150199	3940	501
150205	3940	1662
150206	3940	1662
150207	3940	1662
150218	3940	501
150225	3940	1662
150238	3940	1662
150242	3940	501
2376	3941	784
22401	3941	784
22408	3941	784
22409	3941	784
22410	3941	784
22412	3941	784
22414	3941	784
22415	3941	394
150244	3941	784
150245	3941	784
150247	3941	394
150248	3941	784
150249	3941	784
150251	3941	784
150253	3941	394
150254	3941	784
150255	3941	784
150257	3941	784
150261	3941	784
150269	3941	784
150270	3941	394
150271	3941	784
150281	3941	394
150282	3941	394
150283	3941	394
150284	3941	394
150285	3941	394
150286	3941	394
150287	3941	394
150288	3941	394
150289	3941	394
150290	3941	394
150291	3941	394
150292	3941	394
150293	3941	394
150294	3941	394
150296	3941	784
150297	3941	784
150298	3941	784
150299	3941	784
150300	3941	784
150306	3941	784
150307	3941	784
150308	3941	784
150309	3941	784
150310	3941	784
150311	3941	784
150312	3941	784
150313	3941	784
150314	3941	784
150338	3941	784
150339	3941	784
150340	3941	784
150341	3941	784
150342	3941	784
150343	3941	784
150344	3941	784
150345	3941	784
150346	3941	784
150355	3941	784
150356	3941	784
150357	3941	784
150358	3941	784
150359	3941	784
150360	3941	784
150361	3941	784
150362	3941	784
150363	3941	784
150373	3941	784
150378	3941	784
150379	3941	784
150382	3941	784
150385	3941	784
150386	3941	784
150389	3941	784
150391	3941	784
150392	3941	784
150394	3941	784
150395	3941	784
150396	3941	784
150399	3941	394
150400	3941	784
150401	3941	784
150403	3941	784
150404	3941	394
150405	3941	784
150408	3941	784
150413	3941	394
150414	3941	394
150415	3941	394
150416	3941	394
150417	3941	394
150418	3941	784
150419	3941	784
150420	3941	784
150421	3941	784
150424	3941	784
150425	3941	784
150432	3941	784
150433	3941	784
150434	3941	784
150439	3941	784
150440	3941	784
150441	3941	784
150442	3941	784
150443	3941	784
150451	3941	784
150452	3941	784
150454	3941	394
150456	3941	784
150458	3941	784
150459	3941	784
150460	3941	784
150461	3941	394
150462	3941	784
150468	3941	784
150470	3941	784
150476	3941	784
150477	3941	784
150483	3941	784
150485	3941	784
150489	3941	784
150490	3941	784
150491	3941	784
150496	3941	784
150497	3941	784
150498	3941	784
150500	3941	784
150501	3941	784
150502	3941	784
150504	3941	784
150506	3941	784
150512	3941	784
150514	3941	394
