id_mutation	id_lc
146023	10195
146041	10193
146043	10183
146083	9937
146092	13995
146095	13994
146099	13995
146100	13996
146101	13995
146109	13994
146120	13994
146130	13996
146131	13994
146143	13996
146144	13996
146148	13996
146149	13996
146183	5731
146184	5730
146195	13868
146197	13868
146220	13868
146227	7760
146243	7758
146244	7758
146266	7760
146267	7760
146268	7760
146272	7758
146273	7758
146278	7757
146288	7757
146296	7760
146308	7760
166874	7760
2287	11454
2601	11446
21778	11452
21784	11445
21786	11446
146313	11450
146317	11444
146322	11451
146323	11451
146338	11444
146340	11445
146348	11452
146352	11447
146356	11451
146357	11449
146376	11444
146383	11453
146385	11453
146386	11450
146387	11452
146390	11444
146393	11454
146397	11452
146399	11451
146400	11448
146401	11448
166878	11453
166884	11446
166885	11444
166886	11451
146413	2442
146505	990
146512	989
146521	990
146522	990
146548	993
146559	991
146570	990
146597	991
146598	990
146623	994
146626	992
146666	990
146671	13489
166913	11702
2288	560
2289	560
2291	560
2292	560
2293	560
2294	560
2295	560
2296	560
2297	560
2298	560
2299	560
3903	560
3905	560
3906	560
3907	560
3908	560
3909	560
3911	560
3912	560
3913	561
146683	559
146739	560
146776	559
146777	559
146801	559
146826	560
146933	4491
146934	4493
146950	4493
146951	4488
146957	4489
146969	4488
146976	4490
147012	4488
147024	4493
147032	4492
147039	4490
147046	4489
147062	4488
147065	8923
147066	8923
147067	8923
147068	8925
147103	15017
147104	15012
147105	15015
21841	13276
147108	13276
147117	13276
147158	13945
147168	13943
147189	13945
147192	13945
147211	8002
147217	8004
147219	7246
147220	7236
147227	80
147235	80
147260	12398
2602	1608
147262	1611
147268	6079
147270	6074
147272	6073
21860	15028
23923	15028
147278	15029
147298	15029
147304	15030
147312	15029
147314	15027
147339	15029
147342	15028
147343	15028
147361	15029
147364	15028
147382	15030
147383	15029
147385	15027
147387	15030
147396	9606
21866	5852
3916	9306
21867	9308
21868	9308
21869	9308
21870	9308
21873	9308
21874	9308
21875	9308
21876	9308
147448	9308
147450	9301
147451	9301
147452	9301
147455	9306
147458	9306
147459	9309
147460	9306
147462	9305
147464	9308
147466	9305
147467	9303
147471	9305
147474	9301
147476	9309
147478	9307
147479	9306
147487	9309
147488	9309
147490	9306
147493	9302
147495	9301
147498	9308
147501	9301
147503	9307
147505	9306
147506	9306
147507	9305
147516	9304
147522	9306
147528	9306
166955	9308
147542	1281
21877	14704
147544	14704
147546	14704
147566	6442
147574	6441
21884	5497
147584	5495
166963	5497
147587	2503
2304	13460
3319	13461
21894	13458
147645	13458
147650	13458
147653	13462
147692	13458
147711	13458
147715	13458
147721	13460
147750	13461
147790	13458
147796	13462
147830	13461
147835	13458
147841	13461
21899	6465
147847	6466
147849	6469
166977	6467
2310	14062
147891	3840
21906	8944
21908	8944
21911	8943
147898	8944
147908	8944
147911	8944
147919	8943
166981	8944
166982	8943
2314	5558
147922	5560
147924	5562
147927	5558
2315	5781
147937	5781
147952	5778
147958	5779
147961	5778
147969	5780
147970	5781
147974	5780
147977	5781
148014	15118
148053	11922
2317	3245
148062	3245
148065	3245
148067	3245
148069	3247
148079	3245
148080	3245
148083	3245
166993	3245
166994	3245
148084	10918
2319	10768
3917	10767
21937	10771
148089	10771
148092	10768
148093	10767
148094	10767
148101	10771
148102	10771
148116	10771
148142	10767
148154	10771
148168	10768
148176	10767
148177	10767
148178	10767
148218	10767
148219	10767
148237	10767
148266	8718
148272	15522
148273	7853
148274	10422
148275	10419
148300	12591
2321	11191
148312	11196
148318	11191
148319	11194
2322	13637
3918	13627
3919	13627
21950	13626
148368	13637
148369	13637
148370	13637
148371	13637
148373	13637
148377	13637
148379	13628
148384	13630
148390	13636
148391	13637
148393	13637
148397	13637
2347	6879
21967	6881
21998	6880
22046	6884
22052	6881
148454	6879
148471	6883
148544	6883
148569	6879
148570	6879
148634	6882
148687	6880
148776	6881
167021	6880
167022	6882
167024	6884
167049	6880
2356	12772
148866	12774
148868	12773
148869	12773
148876	12772
148880	12772
148905	12773
148906	12772
148907	12772
148909	12773
148924	2377
148927	4388
148929	4389
148931	4386
148938	10875
148940	9963
148954	12392
148960	15776
2358	11687
2359	11668
2361	11666
2364	11670
2603	11681
3329	11667
3921	11667
3922	11667
3991	11662
22132	11679
22134	11664
22136	11684
22138	11662
22146	11664
22161	11672
22163	11686
22164	11687
22168	11677
22182	11667
22190	11666
22213	11666
22214	11662
22215	11667
22218	11665
22220	11686
22224	11685
22226	11667
22227	11667
22233	11677
22237	11668
22244	11679
22246	11679
22257	11671
22269	11667
148972	11668
148982	11683
148988	11671
148999	11679
149010	11662
149013	11675
149016	11677
149019	11682
149027	11682
149030	11665
149031	11671
149034	11668
149048	11675
149054	11662
149057	11663
149060	11667
149064	11684
149067	11671
149071	11686
149075	11667
149096	11684
149101	11662
149105	11668
149118	11676
149119	11676
149125	11669
149139	11678
149142	11671
149147	11664
149149	11677
149158	11662
149160	11667
149162	11671
149168	11662
149173	11675
149176	11684
149180	11667
149191	11674
149194	11662
149201	11686
149216	11668
149223	11687
149225	11671
149230	11686
149235	11662
149246	11673
149249	11672
149250	11662
149251	11662
149255	11663
149256	11663
149258	11665
149259	11665
149260	11666
149261	11667
149269	11676
149285	11683
149292	11677
149293	11682
149295	11683
149297	11667
149303	11686
149305	11671
149308	11675
149319	11662
149327	11664
149328	11667
149343	11673
149345	11675
149355	11678
149356	11678
149363	11687
149371	11667
149378	11677
149392	11676
149395	11680
149405	11662
149414	11675
149415	11675
149424	11665
149426	11669
149432	11677
149436	11678
149442	11671
149445	11676
149449	11682
149450	11686
149453	11671
149454	11675
149455	11682
149461	11672
167134	11671
167139	11671
167143	11673
167146	11678
167162	11662
167165	11662
167166	11668
167171	11675
167182	11677
167184	11665
167202	11667
167205	11672
167221	11664
167235	11662
167236	11678
167237	11662
167244	11669
167247	11676
167249	11678
149467	6613
149469	6624
149471	6612
149473	6610
2365	14472
149496	14472
149504	14472
149505	14472
149513	14470
149574	9550
149580	8927
149582	2755
149607	14440
3992	7809
22315	7809
22322	7809
22339	7808
149621	7808
149622	7808
149634	7809
149644	7808
149649	7808
149653	7808
149707	7809
149721	7809
149724	7808
149725	7809
149732	7808
149733	7808
149742	7810
149743	7808
149761	7808
149762	7808
149783	7809
149788	7808
167270	7808
167278	7809
167292	7809
22369	14227
149800	14227
22375	6885
149837	6885
149851	11823
2604	8274
22378	8274
2372	244
149858	240
149860	241
149879	13908
2373	8364
149904	8366
149905	8365
149912	8365
149915	8365
149917	8368
149919	8365
149920	8363
149927	8368
149928	8368
149932	8365
149933	8365
149936	8366
149937	8368
149941	8369
149947	8365
149954	8368
149961	8365
150046	2663
150072	2664
150082	2662
150090	2663
150155	2664
150195	2663
150252	11945
150370	11945
150403	11944
150434	11944
150474	11945
150513	11945
150555	11943
150628	11945
150637	11945
2384	5194
3924	5192
22430	5193
22432	5193
22440	5193
2387	12897
150777	12898
150784	12897
150785	12897
150797	12898
22449	9614
150807	10349
150815	4574
150919	14782
150925	14782
150959	14782
150960	14782
2391	8660
151011	3570
151021	4595
151026	4596
151079	8743
151102	8742
151174	8743
151193	8742
151194	8742
151195	8742
151196	8742
151211	8742
151224	8742
2394	3085
22492	3085
22495	3085
151253	3085
151263	3085
151268	3085
151278	3086
151283	3086
151292	3085
151294	3085
151301	3085
151308	3085
151314	3085
151320	3085
151336	3086
167403	3085
167404	3085
151344	5849
22505	11698
151352	11697
151359	11697
2606	2208
151367	11017
151377	8327
2607	10668
151386	10678
151390	10666
2397	9224
167418	9224
22518	7126
151436	7124
167419	7124
2398	742
22520	743
22522	744
151445	756
151447	751
151449	740
151451	756
151457	753
151458	744
151459	741
151460	761
151469	740
151470	759
151472	760
151474	759
151476	747
151477	746
151478	742
151480	740
151484	751
151488	740
151493	756
151497	747
151501	745
167420	747
151525	916
151526	919
151529	923
22524	11288
22525	11278
22526	11278
22529	11289
151536	11286
151545	11278
151547	11293
151550	11297
151552	11286
151555	11286
151558	11292
151560	11294
151563	11278
151566	11293
151567	11293
151570	11294
151574	11292
151576	11282
151580	11286
151581	11286
151582	11286
151586	11288
151587	11288
151588	11288
151590	11289
151600	11294
151601	11294
151603	11296
151621	11286
151622	11288
151623	11288
151624	11289
151628	11294
151629	11294
151631	11296
151635	11279
151643	11286
151645	11289
151647	11291
151648	11291
151649	11292
151650	11292
151653	11296
151658	11286
151659	11289
151660	11289
151661	11289
151667	11294
167423	11287
167431	11289
151673	9417
22536	7263
22537	7254
23958	7256
151679	7255
151680	7255
151681	7254
151682	7252
151683	7255
151722	7263
167438	7256
2402	12375
2404	12372
2409	12375
2412	12375
2420	12375
2421	12375
2422	12373
3340	12373
3927	12375
3929	12375
3930	12375
22550	12376
22561	12374
22569	12372
22589	12375
22597	12372
22627	12371
22635	12372
22658	12374
22659	12374
22681	12374
22682	12374
22700	12372
22705	12371
22720	12378
22722	12374
151729	12372
151733	12374
151740	12377
151741	12377
151744	12373
151750	12377
151751	12377
151755	12376
151807	12380
151813	12377
151814	12377
151841	12372
151849	12371
151854	12377
151870	12374
151879	12372
151883	12370
151884	12370
151921	12378
151924	12377
151931	12374
151935	12373
151943	12371
151966	12376
151974	12374
151993	12370
151995	12380
151999	12377
152000	12377
152001	12377
152006	12375
152022	12372
152079	12372
152083	12372
152100	12371
152111	12379
152129	12377
152131	12376
152132	12371
152133	12375
152142	12372
152149	12379
152150	12378
152151	12377
152169	12377
152186	12370
152198	12373
152211	12371
152222	12372
152224	12372
152232	12370
152244	12372
152256	12374
152273	12377
152280	12374
152281	12374
152302	12379
152303	12378
152305	12376
152316	12374
152326	12371
152338	12374
152346	12371
152354	12377
152357	12375
152364	12374
152367	12372
152368	12372
152376	12370
152380	12379
152399	12377
152400	12377
152401	12377
152409	12376
152421	12375
152446	12374
152474	12373
152485	12372
152499	12371
152500	12371
152501	12371
152519	12370
152520	12370
152552	12380
152565	12378
152566	12378
152567	12378
152585	12377
152607	12375
152608	12375
152657	12374
152658	12374
152659	12374
152716	12372
152717	12372
152733	12371
152734	12371
152735	12371
152758	12370
152808	12377
152816	12376
152817	12376
152818	12376
152819	12376
152823	12375
152851	12374
152872	12373
152879	12372
152888	12371
152945	12378
152961	12377
152972	12371
152975	12370
152997	12374
153009	12371
153014	12370
153023	12379
153030	12377
153073	12378
153075	12377
153080	12375
153102	12371
153112	12379
153122	12371
167454	12376
167481	12377
167493	12371
167560	12375
153126	9648
153127	9650
153142	14826
153143	14826
2424	8096
2425	8127
153152	8100
153154	8116
153155	8118
153156	8118
153162	8130
153164	8113
22727	12349
153166	12347
153169	12348
153174	12352
2427	7465
2432	7468
3931	7466
153184	7465
153185	7467
153188	7469
153192	7464
153201	7468
153202	7464
153203	7470
153205	7466
153214	7471
153216	7468
153219	7466
153226	7468
153230	7466
153231	7466
153236	7466
153237	7467
22739	10437
22742	10438
23966	10438
153274	10437
153314	10438
22753	15039
22756	15042
153346	15043
153379	15040
153383	15043
153405	15041
153414	15039
153437	15040
153448	15041
153460	15041
153467	15039
153471	15040
167587	15040
167588	15041
167589	15041
167596	15040
167597	15042
153484	14822
153485	14812
153488	14821
153489	12475
153491	12478
153497	9697
153507	12786
2446	10309
2449	10309
2453	10309
2608	10309
3373	10308
3935	10309
3936	10309
3937	10309
3938	10308
3939	10309
3941	10308
3942	10306
22768	10311
22770	10309
22774	10311
22775	10311
153517	10308
153519	10310
153536	10311
153546	10309
153547	10309
153553	10310
153559	10311
153560	10308
153561	10308
153580	10310
153581	10309
153582	10309
153586	10308
153589	10307
153590	10307
153603	10306
153608	10309
153610	10310
153611	10310
153613	10308
153624	10309
153628	10309
153631	10311
153632	10311
153638	10309
153641	10308
153664	10311
153668	10310
153671	10310
153675	10309
153676	10309
153678	10308
153684	10311
153687	10311
153693	10309
153694	10309
153695	10309
153700	10307
153701	10307
153720	10309
153721	10309
153724	10307
153731	10309
153732	10309
153739	10309
153740	10309
153742	10308
153745	10307
153753	10306
153758	10311
153761	10309
153766	10307
153783	10308
153784	10308
153785	10307
153806	10307
153807	10307
153831	10311
153832	10311
153833	10309
153834	10309
153835	10309
153837	10309
153842	10308
153848	10307
153858	10310
153859	10309
153860	10309
153861	10306
153863	10308
153873	10310
153875	10306
153876	10309
153877	10309
153878	10308
153894	10311
153895	10310
153900	10308
153901	10308
153903	10307
153908	10306
153916	10311
153919	10310
153926	10308
153943	10309
153969	10311
153971	10309
153972	10309
153973	10309
153977	10307
153993	10311
153997	10309
154000	10308
154009	10306
154044	10311
154045	10311
154046	10311
154059	10310
154060	10310
154061	10310
154062	10310
154063	10310
154067	10309
154068	10309
154069	10309
154070	10309
154071	10309
154072	10309
154073	10309
154079	10308
154080	10308
154084	10307
154085	10307
154129	10306
154130	10306
154131	10306
154145	10309
154148	10308
154153	10307
154154	10307
154191	10311
154192	10311
154207	10310
