id_pfam	start	end	id_protein	length
PF07679	2174	2262	5106	89
PF07679	13567	13656	5106	90
PF07679	24953	25039	5106	87
PF07679	33645	33734	5106	90
PF07679	25637	25725	5106	89
PF07679	17047	17140	5106	94
PF07679	26717	26806	5106	90
PF07679	2445	2530	5106	86
PF07679	29577	29664	5106	88
PF07679	27114	27201	5106	88
PF07679	4289	4377	5106	89
PF07679	9672	9757	5106	86
PF07679	22388	22478	5106	91
PF07679	29980	30064	5106	85
PF07679	27803	27889	5106	87
PF07679	16327	16421	5106	95
PF07679	30666	30755	5106	90
PF07679	23470	23560	5106	91
PF07679	18149	18233	5106	85
PF07679	24552	24642	5106	91
PF07679	5413	5502	5106	90
PF07679	6913	7001	5106	89
PF07679	28891	28975	5106	85
PF07679	31067	31151	5106	85
PF07679	32496	32585	5106	90
PF07679	20624	20710	5106	87
PF07679	26035	26122	5106	88
PF07679	3058	3142	5106	85
PF07679	6257	6346	5106	90
PF07679	18838	18925	5106	88
PF07679	28491	28578	5106	88
PF07679	21996	22082	5106	87
PF07679	16036	16120	5106	85
PF07679	21309	21396	5106	88
PF07679	17750	17835	5106	86
PF07679	1556	1647	5106	92
PF07679	33301	33390	5106	90
PF07679	26322	26411	5106	90
PF07679	31855	31946	5106	92
PF07679	1457	1547	5106	91
PF00041	30168	30254	5106	87
PF07679	18439	18527	5106	89
PF07679	20225	20312	5106	88
PF00041	24351	24436	5106	86
PF00041	19225	19309	5106	85
PF00041	16840	16924	5106	85
PF00041	26613	26699	5106	87
PF00041	30563	30648	5106	86
PF00041	18929	19013	5106	85
PF07679	2267	2352	5106	86
PF07679	13661	13745	5106	85
PF00041	28294	28377	5106	84
PF07679	12856	12941	5106	86
PF07679	31562	31646	5106	85
PF07679	4851	4940	5106	90
PF00041	23367	23453	5106	87
PF07679	6820	6909	5106	90
PF07679	34256	34347	5106	92
PF07679	6350	6440	5106	91
PF00041	20317	20400	5106	84
PF07679	1841	1929	5106	89
PF00041	21006	21089	5106	84
PF07679	4478	4567	5106	90
PF00041	32050	32133	5106	84
PF07679	4664	4754	5106	91
PF07679	25239	25328	5106	90
PF07679	3503	3592	5106	90
PF07679	6727	6816	5106	90
PF07679	1082	1172	5106	91
PF07679	8232	8322	5106	91
PF07679	14327	14411	5106	85
PF07679	2621	2706	5106	86
PF00041	18532	18616	5106	85
PF07679	19536	19622	5106	87
PF07679	2707	2785	5106	79
PF07679	2356	2437	5106	82
PF07679	15610	15725	5106	116
PF07679	27404	27493	5106	90
PF07679	8795	8884	5106	90
PF07679	32722	32812	5106	91
PF07679	2533	2618	5106	86
PF00041	24848	24934	5106	87
PF00041	22187	22272	5106	86
PF00041	21202	21288	5106	87
PF07679	3621	3711	5106	91
PF00041	14712	14795	5106	84
PF07679	13124	13204	5106	81
PF00041	23665	23750	5106	86
PF07679	12945	13027	5106	83
PF07679	31955	32045	5106	91
PF07679	33966	34053	5106	88
PF07679	12501	12585	5106	85
PF07679	4758	4845	5106	88
PF07679	24157	24245	5106	89
PF07679	5975	6064	5106	90
PF07679	12767	12850	5106	84
PF07679	1703	1794	5106	92
PF07679	13301	13382	5106	82
PF07679	6164	6253	5106	90
PF07679	2969	3054	5106	86
PF07679	9583	9669	5106	87
PF00041	25730	25815	5106	86
PF00041	26416	26500	5106	85
PF00041	24647	24732	5106	86
PF07679	22790	22875	5106	86
PF00041	29377	29461	5106	85
PF07679	16741	16835	5106	95
PF19272	308	450	5107	143
PF00149	38	297	5107	260
PF00069	72	308	5108	237
PF11566	11	149	5109	139
PF08577	157	248	5109	92
PF01369	699	884	5110	186
PF12783	400	551	5110	152
PF03770	207	434	5111	228
PF00566	84	381	5112	298
PF13832	253	365	5113	113
PF10513	3	178	5113	176
PF00628	202	249	5113	48
PF00270	535	694	5114	160
PF07717	1069	1148	5114	80
PF04408	923	1058	5114	136
PF00271	725	861	5114	137
PF13855	86	146	5115	61
PF07679	342	429	5115	88
PF13855	62	117	5115	56
PF13855	139	194	5115	56
PF03098	741	1289	5115	549
PF07679	433	519	5115	87
PF00093	1415	1470	5115	56
PF07679	525	611	5115	87
PF07679	246	334	5115	89
PF02138	303	575	5116	273
PF00400	704	740	5116	37
PF00400	795	833	5116	39
PF02893	176	294	5116	119
PF00400	877	914	5116	38
PF00612	27	47	5117	21
PF07686	37	159	5118	123
PF08205	159	249	5118	91
PF10253	275	491	5119	217
PF07531	258	349	5120	92
PF05236	616	859	5120	244
PF05044	579	732	5121	154
PF01483	505	595	5122	91
PF00082	162	445	5122	284
PF16470	38	114	5122	77
PF14843	635	756	5122	122
PF00271	401	513	5123	113
PLD82	660	719	5123	60
PF00270	195	366	5123	172
PF12845	132	186	5124	55
PF09128	42	232	5125	191
PF00621	420	603	5125	184
PF17838	632	760	5125	129
PF03152	19	194	5126	176
PF00167	71	197	5127	127
PF12656	149	211	5128	63
PF00467	243	274	5128	32
PF00780	510	796	5129	287
PF00069	17	274	5129	258
PLD100	956	1015	5130	60
PF16498	706	772	5130	67
PF16495	871	954	5130	84
PF04433	452	537	5130	86
PF00249	620	665	5130	46
PF16496	32	445	5130	414
PF00520	192	428	5131	237
PF02214	37	136	5131	100
PF03521	471	759	5131	289
PF14604	279	332	5132	54
PF04088	117	254	5132	138
PF14533	875	1086	5133	212
PF12436	620	865	5133	246
PF00917	75	196	5133	122
PF00443	214	518	5133	305
PF11976	22	92	5134	71
PF00125	3	102	5135	100
PF00782	26	153	5136	128
PF19292	897	1084	5137	188
PF00723	47	878	5137	832
PF10273	12	91	5138	80
PF01900	7	115	5140	109
PF00651	105	212	5141	108
PF00651	267	376	5141	110
PF12796	2	67	5141	66
PF04113	21	572	5142	552
PF00850	24	321	5143	298
PF09754	17	228	5144	212
PF13850	5	98	5145	94
PF07970	95	271	5145	177
PF05361	1	136	5146	136
PF01576	312	509	5147	198
PF03546	422	885	5148	464
PF03546	316	427	5148	112
PF03546	864	957	5148	94
PF03546	226	327	5148	102
PF00643	222	263	5149	42
PF15227	20	57	5149	38
PF00400	98	137	5150	40
PF08625	654	788	5150	135
PF00400	185	223	5150	39
PF00400	511	548	5150	38
PF00400	595	633	5150	39
PF00400	469	506	5150	38
PF00400	553	591	5150	39
PF00400	366	404	5150	39
PF00400	412	449	5150	38
PF12576	221	352	5151	132
PF15010	67	234	5152	168
PF17903	58	138	5153	81
PF13424	995	1069	5154	75
PF13424	713	786	5154	74
PF13424	1075	1149	5154	75
PF13424	636	706	5154	71
PF13424	311	386	5154	76
PF13424	351	426	5154	76
PF13424	472	546	5154	75
PF13424	552	626	5154	75
PF13424	832	909	5154	78
PF13176	276	311	5154	36
PF12770	1390	1713	5154	324
PF13424	915	989	5154	75
PF00179	7	148	5155	142
PF04457	86	160	5158	75
PF10469	320	500	5158	181
PF00651	20	122	5159	103
PF10523	374	450	5159	77
PF16218	80	344	5160	265
PF06747	45	79	5161	35
PF00160	493	645	5162	153
PF00400	276	308	5162	33
PF00400	123	161	5162	39
PF02126	15	347	5163	333
PF09139	13	325	5164	313
PF00240	3	74	5165	72
PF00240	231	302	5165	72
PF00240	155	226	5165	72
PF00240	79	150	5165	72
PF03807	2	98	5166	97
PF14748	164	268	5166	105
PF01189	166	352	5168	187
PF00498	47	120	5169	74
PF00096	261	283	5172	23
PF00096	317	339	5172	23
PF00096	429	451	5172	23
PF00096	205	227	5172	23
PF00096	289	311	5172	23
PF00096	233	255	5172	23
PF00096	401	423	5172	23
PF00096	373	395	5172	23
PF00096	177	199	5172	23
PF01352	28	69	5172	42
PF00293	34	142	5174	109
PF09751	34	401	5175	368
PF00400	317	353	5176	37
PF00400	99	137	5176	39
PF00400	271	313	5176	43
PF00400	141	180	5176	40
PF00400	56	94	5176	39
PF00400	224	263	5176	40
PF00400	186	221	5176	36
PF09073	350	428	5177	79
PF07686	25	127	5178	103
PF08161	470	672	5179	203
PF00271	493	623	5180	131
PF13959	693	754	5180	62
PF00270	255	432	5180	178
PF00400	268	306	5181	39
PF00400	5	40	5181	36
PF06602	109	448	5182	340
PF00096	419	441	5183	23
PF00096	447	469	5183	23
PF00096	503	525	5183	23
PF00096	391	413	5183	23
PF00096	299	321	5183	23
PF00096	475	497	5183	23
PF00096	271	293	5183	23
PF00628	354	399	5184	46
PF13923	36	75	5185	40
PF18574	94	126	5185	33
PF05605	137	197	5185	61
PF07039	158	288	5186	131
PF11176	13	163	5187	151
PF10240	10	261	5188	252
PF08660	39	215	5189	177
PF04710	8	418	5190	411
PF13679	133	293	5191	161
PF15906	4	78	5192	75
PF16006	158	436	5193	279
PF00595	687	759	5194	73
PF02145	350	533	5194	184
PF08167	54	231	5195	178
PF08166	423	489	5195	67
PF08166	569	642	5195	74
PF11957	69	546	5196	478
PF00531	571	652	5196	82
PF00046	70	127	5197	58
PF03798	132	325	5197	194
PF02338	219	338	5198	120
PF12936	498	586	5199	89
PF05178	337	430	5199	94
PF00338	92	187	5200	96
PF13344	22	128	5202	107
PF13242	210	290	5202	81
PF04884	66	303	5203	238
PF00076	27	100	5204	74
PF18606	5	66	5205	62
PF14946	59	210	5206	152
PF07645	305	346	5207	42
PF07645	245	285	5207	41
PF11938	45	103	5207	59
PF11938	99	142	5207	44
PF00096	231	253	5208	23
PF00096	287	309	5208	23
PF00096	483	505	5208	23
PF00096	427	449	5208	23
PF00096	455	477	5208	23
PF00096	371	393	5208	23
PF00096	259	281	5208	23
PF00096	399	421	5208	23
PF00096	343	365	5208	23
PF00096	203	225	5208	23
PF01352	26	67	5208	42
PF00096	315	337	5208	23
PF07527	95	134	5209	40
PF00010	26	77	5209	52
PF02854	362	559	5210	198
PF02847	655	761	5210	107
PF00076	507	573	5211	67
PF00929	229	376	5211	148
PF12697	35	140	5212	106
PF04750	5	216	5213	212
PF08662	131	246	5215	116
PF12894	262	316	5215	55
PF00400	89	128	5215	40
PF00400	40	82	5215	43
PF00400	47	86	5216	40
PF00400	192	231	5216	40
PF00069	174	432	5217	259
PF12202	453	515	5217	63
PF00076	803	872	5218	70
PF05391	944	962	5218	19
PF00076	706	775	5218	70
PF16605	877	938	5218	62
PF00097	922	960	5219	39
PF00777	263	499	5220	237
PF14649	2095	2387	5221	293
PF02820	268	336	5222	69
PF02820	479	546	5222	68
PF02820	375	443	5222	69
PF00536	706	770	5222	65
PF00069	705	998	5224	294
PF00400	317	353	5225	37
PF04158	354	440	5225	87
PF08662	173	311	5225	139
PF00400	99	137	5225	39
PF00400	57	95	5225	39
PF07993	15	285	5226	271
PF03015	356	448	5226	93
PF00096	140	162	5227	23
PF00096	224	246	5227	23
PF00096	308	330	5227	23
PF00096	112	134	5227	23
PF13894	572	595	5227	24
PF00096	168	190	5227	23
PF00096	544	566	5227	23
PF00096	336	358	5227	23
PF00096	280	302	5227	23
PF00096	392	414	5227	23
PF00096	84	106	5227	23
PF00096	252	274	5227	23
PF00096	516	538	5227	23
PF00096	364	386	5227	23
PF05602	9	422	5228	414
PF00069	33	318	5229	286
PF16211	92	126	5230	35
PF00125	2	91	5230	90
PF00612	95	111	5231	17
PF00612	56	76	5231	21
PF00612	33	53	5231	21
PF01762	71	260	5232	190
PF00076	164	232	5233	69
PF00076	340	402	5233	63
PF00076	245	312	5233	68
PF18360	34	103	5233	70
PF00643	177	217	5234	41
PF13445	9	55	5234	47
PF13887	530	565	5235	36
PF13888	768	909	5235	142
PF13884	451	510	5235	60
PF05224	257	404	5235	148
PF00096	156	178	5236	23
PF01352	13	54	5236	42
PF00096	397	419	5236	23
PF00096	184	206	5236	23
PF00096	212	234	5236	23
PF00096	341	363	5236	23
PF13499	89	158	5237	70
PF13499	20	79	5237	60
PF05186	679	720	5238	42
PF00406	431	674	5238	244
PF15368	1	170	5239	170
PF10217	14	102	5240	89
PF04434	524	572	5241	49
PF19286	578	661	5241	84
PF03184	216	403	5242	188
PF04218	9	61	5242	53
PF03221	79	149	5242	71
PF14964	2	381	5243	380
PF00096	273	295	5245	23
PF01352	1	34	5245	34
PF00096	245	267	5245	23
PF00096	161	183	5245	23
PF00096	217	239	5245	23
PF00096	189	211	5245	23
PF14429	557	736	5246	180
PF06920	1581	2107	5246	527
PF11878	52	161	5246	110
PF12874	51	75	5247	25
PF00096	296	318	5248	23
PF00096	520	542	5248	23
PF00096	464	486	5248	23
PF00096	380	402	5248	23
PF01352	5	46	5248	42
PF00096	352	374	5248	23
PF00096	212	234	5248	23
PF00096	492	514	5248	23
PF00096	240	262	5248	23
PF00096	268	290	5248	23
PF00096	408	430	5248	23
PF00096	436	458	5248	23
PF00956	79	176	5249	98
PF03810	43	119	5250	77
PF13669	49	160	5251	112
PLD74	362	421	5252	60
PF00076	3	66	5252	64
PF00076	81	143	5252	63
PF13912	513	535	5253	23
PF13912	1018	1037	5253	20
PLD23	259	318	5253	60
PF01448	781	835	5253	55
PF00069	10	265	5254	256
PF13365	370	555	5255	186
PF12796	325	423	5256	99
PF13637	58	110	5256	53
PF12796	184	253	5256	70
PF12796	215	286	5256	72
PF12796	127	220	5256	94
PF12796	260	350	5256	91
PF12796	111	187	5256	77
PF07525	544	582	5256	39
PF00610	49	134	5257	86
PF06602	108	446	5258	339
PF00400	30	68	5259	39
PF00400	73	109	5259	37
PF00400	113	151	5259	39
PF08389	103	287	5260	185
PF03810	31	97	5260	67
PF00096	549	571	5261	23
PF00096	269	291	5261	23
PF00096	353	375	5261	23
PF00096	297	319	5261	23
PF00096	381	403	5261	23
PF00096	409	431	5261	23
PF00096	325	347	5261	23
PF00096	577	599	5261	23
PF00096	465	487	5261	23
PF01352	7	48	5261	42
PF00096	521	543	5261	23
PF00096	437	459	5261	23
PF00096	493	515	5261	23
PF13850	13	101	5262	89
PF07970	157	333	5262	177
PF00443	162	647	5263	486
PF06293	47	225	5264	179
PF10510	22	547	5265	526
PF07714	59	309	5266	251
PF00069	475	653	5267	179
PF00069	80	231	5267	152
PF05811	5	132	5268	128
PF00169	3	99	5269	97
PF01237	377	677	5269	301
PF00023	261	293	5270	33
PF12796	72	164	5270	93
PF02759	147	270	5271	124
PF01363	637	701	5271	65
PF14500	50	311	5272	262
PF12460	537	962	5272	426
PF00098	105	122	5273	18
PF00076	12	82	5273	71
PF00995	29	581	5274	553
PF00227	40	221	5275	182
PF12465	235	271	5275	37
PF00069	401	649	5276	249
PF00069	26	312	5277	287
PF00400	1321	1358	5277	38
PF00400	983	1021	5277	39
PF01997	51	264	5279	214
PF00096	200	224	5280	25
PF00096	230	254	5280	25
PF00096	260	282	5280	23
PF00069	110	359	5281	250
PF00041	525	609	5282	85
PF17971	28	138	5282	111
PF00225	264	588	5283	325
PF00169	4	119	5284	116
PF02174	151	254	5284	104
PF01545	76	293	5285	218
PF00076	71	140	5286	70
PF00076	155	224	5286	70
PF08143	1	69	5286	69
PLD27	235	294	5286	60
PF01124	8	124	5287	117
PF01504	166	448	5288	283
PF00564	44	123	5289	80
PF00069	362	622	5289	261
PF00531	30	107	5290	78
PF01582	163	295	5290	133
PF00125	2	102	5292	101
PF09514	158	187	5293	30
PF00170	323	389	5294	67
PF13855	92	153	5295	62
PF13855	233	292	5295	60
PF00466	18	121	5296	104
PF17777	125	195	5296	71
PF12719	559	859	5297	301
PF00076	589	653	5298	65
PF00076	296	363	5298	68
PF00076	4	73	5298	70
PF00076	834	906	5298	73
PF00076	732	805	5298	74
PF00076	404	474	5298	71
PF16979	381	488	5299	108
PF16978	139	276	5299	138
PF05422	18	129	5299	112
PF04910	248	588	5301	341
PF00400	157	196	5302	40
PF07884	10	150	5303	141
PF10241	14	99	5304	86
PF05461	29	326	5305	298
PF09668	140	255	5306	116
PF06102	89	252	5307	164
PF00010	83	137	5308	55
PF07686	169	292	5309	124
PF07686	37	157	5309	121
PF04587	73	490	5310	418
PF01585	152	184	5311	33
PF07713	31	116	5311	86
PF01163	193	381	5312	189
PF00400	57	95	5313	39
PF00400	99	137	5313	39
PF00400	223	263	5313	41
PF00400	15	53	5313	39
PF03266	4	182	5314	179
PLD119	148	207	5316	60
PF00240	12	89	5316	78
PF10171	22	186	5317	165
PF16017	168	273	5318	106
PF13419	65	211	5319	147
PF15227	15	55	5320	41
PF00622	340	452	5320	113
PF00096	242	264	5321	23
PF00096	354	376	5321	23
PF01352	22	63	5321	42
PF00096	270	292	5321	23
PF00096	188	208	5321	21
PF00096	298	320	5321	23
PF00096	158	179	5321	22
PF00096	326	348	5321	23
PF00096	214	236	5321	23
PF03676	15	407	5322	393
PF01926	145	291	5323	147
PF00534	270	444	5324	175
PF05485	5	93	5325	89
PF03556	120	230	5327	111
PF00125	2	91	5328	90
PF16211	92	126	5328	35
PF07787	121	373	5329	253
PF01928	5	192	5330	188
PF00096	359	383	5331	25
PF00096	389	411	5331	23
PF00096	417	439	5331	23
PF06762	122	586	5332	465
PF13646	190	278	5333	89
PF13646	40	127	5333	88
PF18658	70	134	5334	65
PF06840	14	161	5335	148
PF01569	53	195	5336	143
PF13499	92	156	5337	65
PF06278	6	125	5338	120
PF16858	316	595	5338	280
PF16869	147	233	5338	87
PF01008	44	346	5339	303
PF01170	292	478	5340	187
PF02926	134	285	5340	152
PF00782	69	204	5341	136
PF03079	3	157	5342	155
PF14965	57	231	5343	175
PF04669	35	159	5344	125
PF06094	4	140	5345	137
PF00270	68	237	5346	170
PF00271	272	381	5346	110
PF00004	501	652	5347	152
PF17862	674	721	5347	48
PF17862	390	439	5347	50
PF00004	237	368	5347	132
PF05517	11	166	5348	156
PF10172	3	65	5349	63
PF02373	1594	1704	5351	111
PF07528	104	338	5352	235
PF07189	3	80	5353	78
PF00076	206	275	5354	70
PF11532	41	70	5354	30
PF00076	655	723	5354	69
PF00076	73	143	5354	71
PF00498	189	266	5355	78
PLD47	371	430	5356	60
PF00069	22	335	5356	314
PF03133	131	423	5357	293
PF00069	12	267	5358	256
PF08064	1122	1223	5359	102
PF02260	2613	2644	5359	32
PF02259	1771	2092	5359	322
PF00454	2322	2567	5359	246
PF13903	47	241	5360	195
PF15387	3	98	5361	96
PF14915	1104	1394	5362	291
PF12796	182	274	5362	93
PF12796	42	136	5362	95
PF00023	138	170	5362	33
PF02928	697	749	5364	53
PF02375	15	48	5364	34
PF02373	491	607	5364	117
PF01388	81	165	5364	85
PF08429	762	1087	5364	326
PF00628	316	364	5364	49
PF00400	285	322	5365	38
PF00010	14	69	5366	56
PF01762	102	301	5367	200
PF16276	245	293	5368	49
PF03066	18	117	5368	100
PF00622	348	483	5369	136
PF15227	15	59	5369	45
PF00643	92	133	5369	42
PF00069	116	381	5370	266
PF03630	213	565	5371	353
PF00028	682	773	5372	92
PF00028	254	346	5372	93
PF08266	25	115	5372	91
PF08374	775	998	5372	224
PF00028	471	561	5372	91
PF00028	575	664	5372	90
PF00028	366	457	5372	92
PF00028	144	240	5372	97
PF00071	54	218	5373	165
PF01866	81	382	5374	302
PF05920	132	171	5376	40
PF12796	55	164	5377	110
PF12796	197	289	5377	93
PF15898	682	782	5377	101
PF02005	226	589	5378	364
PF02005	589	689	5378	101
PF00069	356	613	5379	258
PF00046	1858	1914	5380	57
PF00046	2066	2122	5380	57
PF00046	1596	1652	5380	57
PF01762	132	323	5381	192
PF00096	796	818	5382	23
PF00096	455	477	5382	23
PF00096	824	846	5382	23
PF00096	854	877	5382	24
PF00096	428	449	5382	22
PF00022	1	189	5383	189
PF00069	58	369	5384	312
PF03031	91	251	5385	161
PF00929	244	394	5386	151
PF00098	184	201	5387	18
PF00098	211	228	5387	18
PF09174	25	202	5388	178
PF03815	288	379	5389	92
PF00188	60	200	5389	141
PF03815	389	488	5389	100
PF00481	107	383	5390	277
PF02148	29	91	5391	63
PF00443	273	675	5391	403
PF00397	498	527	5392	30
PF00168	18	118	5392	101
PF00397	458	487	5392	30
PF00397	351	380	5392	30
PF00397	383	412	5392	30
PF00632	617	922	5392	306
PF04756	42	330	5393	289
PF08925	20	303	5394	284
PF03987	11	207	5395	197
PF18192	65	132	5396	68
PF16492	680	771	5397	92
PF00028	238	331	5397	94
PF00028	450	546	5397	97
PF00028	129	224	5397	96
PF00028	568	657	5397	90
PF08266	21	103	5397	83
PF00028	346	436	5397	91
PF15974	813	946	5397	134
PF05253	6	30	5399	25
PF05253	40	64	5399	25
PF00209	60	643	5400	584
PF00001	58	309	5401	252
PF01454	4	174	5402	171
PF05179	356	521	5403	166
PF16050	1	297	5403	297
PF00169	1779	1887	5404	109
PF12171	1927	1953	5405	27
PF00076	678	737	5405	60
PF00160	2	154	5406	153
PF00209	61	644	5407	584
PF16517	275	314	5408	40
PF00788	174	261	5408	88
PF07690	65	433	5409	369
PF11788	45	155	5410	111
PF06140	5	87	5411	83
PF00443	225	552	5412	328
PF02148	123	186	5412	64
PF08939	132	253	5413	122
PF07539	909	1534	5414	626
PF01722	12	79	5415	68
PF01878	55	219	5416	165
PF00085	30	129	5417	100
PF05837	126	239	5418	114
PF01403	67	480	5419	414
PF13181	92	125	5420	34
PF11701	314	505	5420	192
PF13432	25	88	5420	64
PF07690	45	380	5421	336
PF07690	269	462	5421	194
PF15060	1	110	5422	110
PF08202	78	354	5423	277
PF00071	23	196	5424	174
PF00169	217	312	5425	96
PF08736	385	428	5426	44
PF09379	101	164	5426	64
PF05902	774	868	5426	95
PF04382	493	544	5426	52
PF00373	179	288	5426	110
PF09380	292	382	5426	91
PF15409	56	145	5427	90
PF01237	527	874	5427	348
PF15333	27	244	5429	218
PF16575	306	470	5430	165
PF07540	213	308	5431	96
PF03914	555	708	5431	154
PF00398	71	379	5432	309
PF04408	459	568	5433	110
PF00271	258	398	5433	141
PF07717	606	685	5433	80
PF17403	323	463	5434	141
PF17404	466	629	5434	164
PF17406	848	1003	5434	156
PF17407	1005	1137	5434	133
PF03813	178	320	5434	143
PF17405	640	846	5434	207
PF15390	2	672	5435	671
PF12490	521	797	5436	277
PF15393	109	228	5437	120
PF00689	960	1167	5438	208
PF12409	13	150	5438	138
PF00702	492	788	5438	297
PF00690	166	226	5438	61
PF00122	265	476	5438	212
PF14780	12	202	5439	191
PF00096	237	260	5440	24
PF00096	293	315	5440	23
PF00096	265	287	5440	23
PF00096	153	175	5440	23
PF00096	181	203	5440	23
PF00096	321	343	5440	23
PF00096	209	231	5440	23
PF00096	349	371	5440	23
PF13417	104	175	5441	72
PF12231	19	361	5442	343
PF08159	482	509	5443	28
PF00076	386	456	5444	71
PF02037	22	56	5444	35
PF00023	534	566	5445	33
PF18826	207	351	5445	145
PF18716	683	725	5445	43
PF03630	13	365	5447	353
PF09384	343	490	5448	148
PF00400	112	150	5448	39
PF00400	238	276	5448	39
PF00400	197	233	5448	37
PF00400	154	193	5448	40
PF00076	10	83	5450	74
PF09302	12	181	5451	170
PF04031	43	187	5452	145
PF04127	135	279	5453	145
PF04127	32	96	5453	65
PF01467	12	229	5454	218
PF04710	10	420	5455	411
PF08271	5	42	5456	38
PF10390	14	124	5457	111
PF07303	291	392	5457	102
PF00439	1494	1583	5458	90
PF07529	461	531	5458	71
PF14619	1322	1389	5458	68
PF08880	171	205	5458	35
PF07533	611	654	5458	44
PF00176	757	1052	5458	296
PF00271	1080	1194	5458	115
PF00071	21	194	5459	174
PF13847	68	234	5460	167
PF01352	44	80	5461	37
PF13465	396	421	5461	26
PF00096	438	460	5461	23
PF00096	271	293	5461	23
PF00096	354	376	5461	23
PF00096	466	488	5461	23
PF00096	326	348	5461	23
PF00096	298	320	5461	23
PF00096	494	516	5461	23
PF00096	243	265	5461	23
PF04831	25	249	5462	225
PF02014	44	172	5463	129
PF00090	446	494	5463	49
PF19028	669	720	5463	52
PF00090	618	665	5463	48
PF00090	562	610	5463	49
PF00090	505	554	5463	50
PF06468	205	399	5463	195
PF00090	758	807	5463	50
PF04547	237	878	5464	642
PF15395	669	1737	5465	1069
PF00069	44	304	5466	261
PF12605	331	369	5466	39
PF12605	367	392	5466	26
PF00041	119	195	5467	77
PF00102	844	1078	5467	235
PF00041	566	656	5467	91
PF00041	30	108	5467	79
PF00041	209	287	5467	79
PF00041	386	467	5467	82
PF00041	297	377	5467	81
PF00063	65	727	5468	663
PF00169	1213	1310	5468	98
PF00169	1393	1497	5468	105
PF00612	743	763	5468	21
PF00612	767	786	5468	20
PF00373	1793	1958	5468	166
PF18597	7	58	5468	52
PF00612	789	809	5468	21
PF16735	882	933	5468	52
PF00788	1700	1769	5468	70
PF00784	1589	1693	5468	105
PF00400	200	237	5469	38
PF00400	287	326	5469	40
PF09430	56	168	5470	113
PF00179	6	147	5471	142
PF00814	23	301	5472	279
PF01658	307	420	5473	114
PF07994	59	491	5473	433
PF10018	63	206	5475	144
PF02466	77	199	5476	123
PF03501	3	95	5477	93
PF15294	20	294	5478	275
PF15340	34	184	5479	151
PF11969	47	162	5480	116
PF16566	178	324	5481	147
