uniprot,tipo,start,end
Q8WXD9,Caskin-tail,1370,1431
P25054,APC_u9,1282,1368
P25054,APC_u13,1662,1715
P25054,APC_u14,1746,1839
P25054,APC_u15,1867,1947
O43526,KCNQ2_u3,665,756
O15169,AXIN1_TNKS_BD,8,82
Q9Y2T1,AXIN1_TNKS_BD,9,75
Q15811,PH_13,1440,1593
Q9NZM3,PH_13,1412,1566
Q8NBX0,Sacchrp_dh_C,149,419
Q6ZNF0,Pur_ac_phosph_N,32,125
Q9P2I0,Lactamase_B_6,22,199
Q86UL8,MAGI_u1,198,259
Q96QZ7,MAGI_u1,202,261
Q96QZ7,MAGI_u5,728,840
O43504,LAMTOR5,1,88
Q12933,TRAF_BIRC3_bd,267,330
Q8WYP5,ELYS-bb,1,489
P25054,APC_N_CC,4,55
Q05048,CSTF1_dimer,7,62
A6NKT7,Rab_bind,1641,1706
P0DJD0,Rab_bind,1625,1689
O00522,NUDIX_5,22,198
O15381,Nucleolin_bd,2,72
Q9BYX4,CARD_2,7,99
O95786,CARD_2,1,93
O95786,CARD_2,99,190
Q7Z434,CARD_2,5,92
Q9NPI6,mRNA_decap_C,539,581
Q8IZD4,mRNA_decap_C,574,616
Q9UPV7,Zf_RING,126,198
Q8NEU8,BAR_3,7,248
Q9UKG1,BAR_3,7,249
Q15027,BAR_3,5,240
Q9UNA1,BAR_3,6,249
Q15814,TBCC_N,27,135
P49916,LIG3_BRCT,933,1005
O60318,CID_GANP,1164,1234
O60318,NupH_GANP,2,291
O60318,MCM3AP_GANP,1262,1976
Q14676,RTT107_BRCT_5,1877,1970
Q15554,TERF2_RBM,318,358
P32019,INPP5B_PH,1,149
Q13155,AIMP2_LysRS_bd,1,49
Q6VMQ6,ATF7IP_BD,564,779
Q6VMQ6,fn3_4,1159,1260
Q15428,SF3A2,112,206
Q12874,SF3A3,129,180
Q6IBW4,CNDH2_C,316,595
Q8NHM5,PHD_4,656,723
Q9Y2K7,PHD_4,614,676
Q6IBW4,CNDH2_M,147,233
Q02218,OxoGdeHyase_C,869,1014
Q9ULD0,OxoGdeHyase_C,855,1000
Q96ST3,Sin3a_C,886,1186
Q9H223,EHD_N,27,59
Q9NZN3,EHD_N,24,56
Q9H4M9,EHD_N,24,56
Q9NZN4,EHD_N,24,56
P38606,ATP-synt_ab_Xtn,99,221
P62136,STPPase_N,9,56
P36873,STPPase_N,9,56
P62140,STPPase_N,8,55
P55039,MMR_HSR1_Xtn,184,289
Q02880,TOPRIM_C,594,732
P11388,TOPRIM_C,573,711
P27694,REPA_OB_2,305,402
P61254,Ribosomal_L26,8,122
Q9UNX3,Ribosomal_L26,8,122
Q8WXD9,Caskin-Pro-rich,876,964
P04629,TPKR_C2,151,192
Q16288,TPKR_C2,163,208
Q16620,TPKR_C2,151,195
Q13724,Glyco_hydro_63N,93,262
O15091,PRORP,342,578
Q9UHB9,SRP68,75,598
O76094,SRP_TPR_like,30,157
O60885,BET,609,673
Q96MT8,CEP63,18,280
Q9BSJ8,SMP_LBD,135,313
A0FGR9,SMP_LBD,114,291
A0FGR8,SMP_LBD,191,370
Q9H910,JUPITER,2,60
Q96K30,RITA,2,269
Q9BUV0,RSRP,1,290
P18583,RSRP,1907,2198
Q5T5Y3,CAMSAP_CC1,863,921
Q9P1Y5,CAMSAP_CC1,585,643
Q15007,Wtap,68,222
O60885,BRD4_CDT,1319,1362
P46087,Methyltr_RsmF_N,284,374
H0YHA7,Ribosomal_L18,1,167
Q07020,Ribosomal_L18,2,188
P46777,Ribosomal_L5e,14,176
Q9ULX3,PIN_6,7,93
Q13505,GST_C_6,323,386
Q5HYI7,GST_C_6,173,236
O75431,GST_C_6,186,249
P05556,PSI_integrin,25,76
Q14566,MCM_OB,122,252
P25205,MCM_OB,110,245
P33991,MCM_OB,270,398
P33993,MCM_OB,148,281
P33992,MCM_OB,136,273
P49736,MCM_OB,293,422
P40337,VHL_C,156,204
Q9Y2L1,Rrp44_S1,846,925
Q8TF46,Rrp44_S1,874,966
Q9Y2L1,Rrp44_CSD1,225,351
Q8IYB7,Rrp44_CSD1,47,148
Q8TF46,Rrp44_CSD1,224,323
O00257,CBX7_C,531,560
Q14781,CBX7_C,491,523
Q8IY57,YAF2_RYBP,102,134
Q96Q15,SMG1_N,32,140
O14744,PRMT5_TIM,37,290
O14744,PRMT5_C,467,635
Q08945,POB3_N,5,99
Q9H6R4,Nrap_D2,323,463
Q9H6R4,Nrap_D3,466,629
Q9H6R4,Nrap_D4,640,846
Q9H6R4,Nrap_D5,848,1003
Q9H6R4,Nrap_D6,1005,1137
Q9UN81,Tnp_22_trimer,110,152
Q9UN81,Tnp_22_dsRBD,255,319
Q5T7N2,Tnp_22_dsRBD,798,862
Q5T7N2,Tnp_22_dsRBD,251,315
Q7KZ85,HHH_9,1051,1138
Q96CW5,GCP_N_terminal,251,552
Q96RT8,GCP_N_terminal,271,713
Q9BSJ2,GCP_N_terminal,218,506
Q96RT7,GCP_N_terminal,353,694
Q9UGJ1,GCP_N_terminal,2,347
P13984,TFIIF_beta_N,15,198
Q96QA5,Gasdermin_C,254,418
P16284,Ig_C17orf99,409,496
Q9P1Z2,SKICH,15,118
Q9BT40,SKICH,331,431
Q9NSD9,tRNA_synthFbeta,377,585
Q92993,zf-MYST,229,283
Q92794,zf-MYST,506,560
Q9UKD2,RL10P_insert,125,195
P05388,RL10P_insert,111,180
P98175,OCRE,568,619
Q13200,RPN1_RPN2_N,56,354
Q15147,PH_14,12,140
Q9NQ66,PH_14,17,145
Q00722,PH_14,12,141
P01023,MG4,350,445
Q6IE36,MG4,330,424
A0A0G2JMS6,MG4,330,424
P01024,MG4,355,446
P01024,MG1,23,124
P01023,MG3,223,313
P01024,MG3,226,308
Q6IE36,MG3,202,290
A0A0G2JMS6,MG3,202,290
Q14764,Vault_2,50,109
Q14764,Vault_2,273,320
Q14764,Vault_3,457,518
Q14764,Vault_4,379,439
Q9NVV4,RL,62,132
Q9Y3A4,RRM_Rrp7,20,107
Q5JPE7,SpaA,871,929
Q92995,zf-UBP_var,35,98
P45974,zf-UBP_var,16,79
Q01484,UPA_2,1324,1454
Q12955,UPA_2,1308,1438
P16157,UPA_2,1236,1365
Q8NHM5,JHD,333,417
O75151,JHD,340,443
Q6ZMT4,JHD,373,476
Q9Y2K7,JHD,303,359
Q2TAY7,LisH_TPL,7,36
O94967,LisH_TPL,12,40
Q96SB3,PDZ_5,426,489
Q9ULJ8,PDZ_5,434,497
Q5T5U3,PDZ_6,103,156
Q9BYB0,PDZ_6,609,662
Q92614,PDZ_6,266,309
Q9Y3R0,PDZ_6,502,558
Q9UPX8,PDZ_6,285,339
Q9Y566,PDZ_6,701,754
O60307,PDZ_6,982,1033
P31948,STI1,130,184
P31948,STI1,482,536
Q9ULC4,Pre-PUA,5,89
Q9Y221,UPF0113_N,2,83
Q9BZE4,NOG1_N,6,165
Q92974,PH_16,458,571
P11441,Tugs,96,142
Q9H0D6,XRN_M,325,786
Q8IZH2,XRN_M,272,610
Q9NX58,zf-ACC,3,28
Q9Y2L1,OB_Dis3,370,438
Q8IYB7,OB_Dis3,265,341
Q8TF46,OB_Dis3,364,432
Q14204,Dynein_AAA_lid,2423,2550
Q14566,MCM_lid,570,656
P25205,MCM_lid,566,653
P33991,MCM_lid,685,769
P33993,MCM_lid,557,641
P33992,MCM_lid,557,648
P49736,MCM_lid,718,802
Q9Y230,TIP49_C,370,435
Q9Y265,TIP49_C,374,439
P62191,AAA_lid_3,377,421
P62195,AAA_lid_3,341,385
O15381,AAA_lid_3,773,830
O15381,AAA_lid_3,456,505
O43933,AAA_lid_3,1029,1077
Q9UN37,AAA_lid_3,316,357
P17980,AAA_lid_3,378,422
P46459,AAA_lid_3,423,472
P55072,AAA_lid_3,393,454
P55072,AAA_lid_3,669,714
Q96TA2,AAA_lid_3,528,572
Q9Y4W6,AAA_lid_3,505,547
P35998,AAA_lid_3,367,411
Q8NBU5,AAA_lid_3,281,336
Q6PL18,AAA_lid_3,621,680
Q9UBP0,AAA_lid_3,533,587
O75449,AAA_lid_3,403,464
Q9NU22,AAA_lid_5,915,1017
Q9NU22,AAA_lid_7,480,604
Q9NU22,AAA_lid_7,1227,1330
Q9NU22,AAA_lid_7,1900,2001
P06213,Insulin_TMD,940,987
Q13415,AAA_lid_10,669,738
Q8IYB7,Dis3l2_C_term,766,855
P23458,Jak1_Phl,284,421
P55786,Peptidase_M1_N,59,245
Q9H4A4,Peptidase_M1_N,38,230
Q9HAU8,Peptidase_M1_N,133,258
Q03001,SH3_10,876,942
Q15149,SH3_10,930,996
Q9UPN3,SH3_10,857,923
P15924,SH3_10,447,513
Q13601,KH_8,58,138
Q06787,KH_9,123,207
P51114,KH_9,123,207
B4DXZ6,KH_9,110,194
P51116,KH_9,133,217
Q9BZ95,AWS,1104,1142
Q15477,Ski2_N,74,203
Q96T60,FHA_2,10,107
Q7Z2E3,FHA_2,19,115
Q14149,Morc6_S5,249,382
Q969Q6,EF-hand_13,172,259
Q9Y5P8,EF-hand_13,212,301
O94925,EF-hand_14,139,222
Q9ULL4,TIG_plexin,532,619
O15031,TIG_plexin,525,613
O75051,TIG_plexin,565,654
P51805,TIG_plexin,545,636
Q9UIW2,TIG_plexin,569,659
O60260,zf-RING_12,145,217
O60260,zf-RING_14,228,318
Q96EP1,zf-CRD,462,620
P46100,ADD_ATRX,158,213
Q9BZ95,C5HCH,1364,1413
P35968,VEGFR-2_TMD,759,793
P17948,VEGFR-2_TMD,753,787
Q99460,RPN2_C,786,925
Q7L2H7,eIF3m_C_helix,340,368
Q13425,PH_17,239,297
Q13884,PH_17,237,295
Q13424,PH_17,208,266
Q9ULL4,TIG_2,689,786
O75051,TIG_2,708,802
P51805,TIG_2,690,784
Q9UIW2,TIG_2,713,807
Q05397,FERM_N_2,35,130
Q14289,FERM_N_2,39,137
A2A288,UBA_6,3,44
Q9H000,zf-CCCH_4,6,27
Q6P158,zf-CCCH_4,303,324
Q8N5A5,zf-CCCH_4,178,199
Q9Y4K3,TRAF6_Z2,157,183
Q13200,RPN1_C,853,906
O00231,RPN6_N,12,129
O15067,FGAR-AT_linker,184,232
O15067,FGAR-AT_N,39,160
O14777,DUF5595,213,285
Q6PFW1,PPIP5K2_N,55,144
Q9NP79,Vta1_C,266,303
P27815,PDE4_UCR,178,293
Q08493,PDE4_UCR,152,268
Q58A45,Pan3_PK,742,879
Q8TDB6,DTC,607,739
Q9P0L9,Fer4_24,702,736
Q96KN7,RPGR1_C,1114,1279
Q9P1Z2,Zn-C2H2_12,654,680
Q8IYB8,Suv3_N,62,179
Q96C10,RIG-I_C,215,343
Q9BYX4,RIG-I_C,536,692
O95786,RIG-I_C,457,602
P29084,TFA2_Winged_2,146,204
Q9H1A4,APC1_C,1736,1895
Q8IZH2,SH3_12,1101,1171
O60870,KN17_SH3,276,328
Q9HCF6,LSDAT_euk,153,443
P05165,PCC_BT,525,653
Q92900,DUF5599,324,425
Q8IYB8,Suv3_C_1,556,598
P49802,RGS_DHEX,113,214
O75643,Helicase_PWI,254,363
Q9H223,DUF5600,291,397
Q9NZN3,DUF5600,288,394
Q9H4M9,DUF5600,288,394
Q9NZN4,DUF5600,288,394
Q14C86,DUF5601,1263,1326
O00444,Plk4_PB1,591,697
Q14204,AAA_lid_11,4176,4327
Q14204,Dynein_C,4333,4644
Q9NQM4,PIH1_CS,108,205
Q9NSD9,PhetRS_B1,1,90
Q14566,MCM6_C,711,819
P53370,Nudix_hydro,46,129
G3V153,Caprin-1_dimer,51,166
Q6IMN6,Caprin-1_dimer,200,315
Q14444,Caprin-1_dimer,132,247
Q92759,Tfb2_C,389,456
Q9NZ52,GGA_N-GAT,169,207
Q92905,CSN5_C,251,329
Q8IZH2,XRN1_D1,646,845
Q8IZH2,XRN1_D2_D3,848,935
Q06787,Tudor_FRX1,4,52
P51114,Tudor_FRX1,4,52
B4DXZ6,Tudor_FRX1,4,39
P51116,Tudor_FRX1,14,62
Q8N5P1,zf_CCCH_4,226,244
P61129,zf_CCCH_4,278,296
Q86YT6,SH3_15,333,397
Q86YT6,SH3_15,246,311
O60506,hnRNP_Q_AcD,34,103
O43390,hnRNP_Q_AcD,37,106
Q8WZ42,THB,9505,9537
P05556,I-EGF_1,466,495
Q9UPN3,Spectrin_like,958,1035
Q03001,Spectrin_like,977,1054
Q15149,Spectrin_like,1031,1108
P15924,Spectrin_like,548,625
O14646,CDH1_2_SANT_HL1,1124,1210
P23458,FERM_F2,147,277
P23458,FERM_F1,36,129
Q5TC82,ROQ_II,271,326
Q9HBD1,ROQ_II,268,323
Q9UKY1,zf_C2H2_ZHX,98,150
Q9UNE7,CHIP_TPR_N,142,225
Q9UBW8,CSN7a_helixI,166,215
Q9H9Q2,CSN7a_helixI,166,215
Q14164,TBK1_CCD1,400,646
Q9UHD2,TBK1_CCD1,400,655
Q14164,TBK1_ULD,308,393
Q9UHD2,TBK1_ULD,308,395
O15111,IKBKB_SDD,386,659
O14920,IKBKB_SDD,389,663
Q75N03,zf_Hakai,161,192
O00444,Plk4_PB2,699,807
Q9Y6K9,zf_C2H2_10,393,418
Q9BT78,CSN4_RPN5_eIF3a,365,406
Q12888,BRCT_3,1867,1970
Q9P2P5,HECW1_helix,915,981
Q76N89,HECW1_helix,948,1014
O75899,GBR2_CC,779,817
Q9Y4E5,PIN_11,884,1001
P56192,GST_N_5,1,74
O00231,RPN6_C_helix,393,419
Q9P2W1,LZ3wCH,154,211
P04637,TAD2,35,59
Q9Y285,PheRS_DBD1,2,61
Q9Y285,PheRS_DBD3,75,132
Q9Y285,PheRS_DBD2,134,166
Q6ZUJ8,TIR_3,11,141
Q13155,Thioredoxin_16,117,208
Q9Y508,zf_C2HC_14,85,117
O94901,HTH_SUN2,574,632
Q9UH99,HTH_SUN2,481,538
Q6UVJ0,Sas6_CC,146,173
Q7Z2W4,HTH_53,5,66
P04629,TrkA_TMD,417,438
Q7Z2W4,zf-CCCH_8,143,170
Q13148,TDP43_N,4,77
Q17RS7,Chromo_2,398,458
Q92752,EGF_Tenascin,203,231
Q92752,EGF_Tenascin,234,262
P24821,EGF_Tenascin,407,435
P24821,EGF_Tenascin,500,528
P24821,EGF_Tenascin,189,217
P24821,EGF_Tenascin,438,466
P24821,EGF_Tenascin,345,373
P24821,EGF_Tenascin,251,280
P24821,EGF_Tenascin,593,621
P24821,EGF_Tenascin,562,590
P24821,EGF_Tenascin,283,311
P78509,EGF_Tenascin,3230,3259
P22105,EGF_Tenascin,310,338
P22105,EGF_Tenascin,372,400
P22105,EGF_Tenascin,248,276
P22105,EGF_Tenascin,279,307
P22105,EGF_Tenascin,558,586
P22105,EGF_Tenascin,527,555
P22105,EGF_Tenascin,496,524
P22105,EGF_Tenascin,589,617
P22105,EGF_Tenascin,341,369
P22105,EGF_Tenascin,434,462
Q8TCU4,ALMS_repeat,1770,1816
Q8TCU4,ALMS_repeat,872,918
Q8TCU4,ALMS_repeat,586,632
Q8TCU4,ALMS_repeat,680,726
Q8TCU4,ALMS_repeat,1108,1155
Q8TCU4,ALMS_repeat,1298,1344
Q8TCU4,ALMS_repeat,1203,1249
Q8TCU4,ALMS_repeat,1723,1769
Q8TCU4,ALMS_repeat,1393,1439
Q8TCU4,ALMS_repeat,1250,1297
Q8TCU4,ALMS_repeat,1156,1202
Q8TCU4,ALMS_repeat,775,821
Q8TCU4,ALMS_repeat,539,585
Q8TCU4,ALMS_repeat,1014,1060
Q8TCU4,ALMS_repeat,1345,1392
Q8TCU4,ALMS_repeat,1676,1722
Q8TCU4,ALMS_repeat,1061,1107
Q8TCU4,ALMS_repeat,1952,1996
Q8TCU4,ALMS_repeat,919,965
Q8TCU4,ALMS_repeat,1440,1486
Q8TCU4,ALMS_repeat,633,679
Q8TCU4,ALMS_repeat,727,774
Q8TCU4,ALMS_repeat,1487,1534
Q8TCU4,ALMS_repeat,2153,2199
Q8TCU4,ALMS_repeat,1582,1628
Q8TCU4,ALMS_repeat,822,871
Q8TCU4,ALMS_repeat,966,1013
Q8TCU4,ALMS_repeat,1535,1581
Q8TCU4,ALMS_repeat,1862,1906
Q8TCU4,ALMS_repeat,2106,2152
Q8TCU4,ALMS_repeat,1817,1861
Q8TCU4,ALMS_repeat,1907,1951
Q8TCU4,ALMS_repeat,1629,1675
Q8TCU4,ALMS_repeat,2059,2105
Q8TCU4,ALMS_repeat,1993,2028
Q86Y13,HEPN_DZIP3,418,563
O60763,Arm_vescicular,269,329
O14980,CRM1_repeat,345,381
P13489,LRR_RI_capping,1,35
Q8IUX4,NAD2,10,188
Q9HC16,NAD2,10,193
O14980,CRM1_repeat_2,405,472
O14980,CRM1_repeat_3,485,535
P25054,APC_rep,393,466
O00410,Importin_rep_4,268,357
O60518,Importin_rep_4,276,365
O00410,Importin_rep_5,1005,1061
O00410,Importin_rep_6,765,874
O60518,Importin_rep_6,773,882
Q9NR90,Daz,170,190
Q9NR90,Daz,314,334
Q9NR90,Daz,362,382
Q9NR90,Daz,410,430
Q9NR90,Daz,218,238
Q9NR90,Daz,242,262
Q9NR90,Daz,290,310
Q9NR90,Daz,338,358
Q9NR90,Daz,386,406
Q9NR90,Daz,434,454
Q9NR90,Daz,266,286
Q9NR90,Daz,194,214
Q86SG3,Daz,335,355
Q86SG3,Daz,479,499
Q86SG3,Daz,383,403
Q86SG3,Daz,407,427
Q86SG3,Daz,455,475
Q86SG3,Daz,527,547
Q86SG3,Daz,503,523
Q86SG3,Daz,431,451
Q86SG3,Daz,359,379
Q9NQZ3,Daz,500,520
Q9NQZ3,Daz,644,664
Q9NQZ3,Daz,548,568
Q9NQZ3,Daz,572,592
Q9NQZ3,Daz,620,640
Q9NQZ3,Daz,692,712
Q9NQZ3,Daz,668,688
Q9NQZ3,Daz,596,616
Q9NQZ3,Daz,524,544
Q92904,Daz,170,190
P51816,AF4_int,801,815
P51816,AF-4_C,1054,1311
P09467,FBPase_C,203,333
O00757,FBPase_C,203,333
Q96GE4,DUF5745,48,107
O95382,ASK_PH,521,620
Q08379,GM130_C,953,998
Q3V6T2,HOOK_N,13,167
Q86VS8,HOOK_N,11,161
Q96ED9,HOOK_N,7,157
O15013,WD40_2,886,1368
Q9UPT6,WD40_2,943,1174
O15013,PH_19,629,778
P11274,PH_19,697,822
Q9NVV4,TUTase,279,403
Q5TAX3,TUTase,265,601
Q86Y13,DUF5861,223,337
O14514,AGRB_N,41,220
Q9HCX4,TRP_2,198,260
Q13507,TRP_2,182,244
Q9NQB0,CTNNB1_binding,5,259
Q9H0A0,DUF1726,107,201
Q8IXI2,EF_assoc_1,341,413
Q8IXI1,EF_assoc_1,341,411
Q8IXI2,EF_assoc_2,219,305
Q8IXI1,EF_assoc_2,219,305
Q5T5C0,LLGL,275,384
Q15334,LLGL,279,380
Q08174,Protocadherin,815,1029
O43242,Rpn3_C,465,532
P11137,MAP2_projctn,377,1505
Q765P7,IMD,15,239
Q9UQB8,IMD,17,237
P54289,VWA_N,104,223
Q9NY47,VWA_N,141,265
P55011,AA_permease_N,202,266
Q92736,RIH_assoc,3830,3948
P54750,PDEase_I_N,73,133
Q01196,RunxI,362,453
Q13761,RunxI,316,415
P0C7T5,AXH,469,582
Q9Y2X7,GIT_SHD,264,292
Q9Y2X7,GIT_SHD,328,356
O60869,MBF1,4,73
P62191,AAA,222,355
Q96TA2,AAA,375,506
O43933,AAA,877,1007
O43933,AAA,595,733
P55072,AAA,241,371
P55072,AAA,514,647
Q9UN37,AAA,163,293
Q9Y4W6,AAA,344,477
Q9UBP0,AAA,378,508
P46459,AAA,256,397
P46459,AAA,539,669
Q13608,AAA,740,872
Q13608,AAA,466,595
Q9NVI7,AAA,396,523
Q5HY92,AAA,522,652
Q5T2N8,AAA,173,300
P35251,AAA,647,776
Q13415,AAA,530,675
P62195,AAA,186,319
Q8NBU5,AAA,129,259
P40937,AAA,56,177
O75449,AAA,245,381
O15381,AAA,618,748
O15381,AAA,301,434
P35249,AAA,74,202
P36776,AAA,519,661
P35998,AAA,212,345
P35250,AAA,72,193
P17980,AAA,223,356
Q9Y276,AAA,226,355
Q5T9A4,AAA,348,475
Q6PL18,AAA,463,598
P16157,Ank,370,402
P16157,Ank,700,732
P16157,Ank,469,501
P16157,Ank,205,235
P16157,Ank,77,109
P16157,Ank,535,567
P16157,Ank,733,765
P16157,Ank,403,435
P16157,Ank,271,303
P16157,Ank,238,270
P16157,Ank,110,142
P16157,Ank,337,368
P16157,Ank,634,666
P16157,Ank,568,598
P16157,Ank,438,468
P16157,Ank,601,633
P16157,Ank,304,335
P16157,Ank,502,534
O60237,Ank,123,155
O60237,Ank,216,248
Q05823,Ank,167,200
Q05823,Ank,58,89
P46531,Ank,1880,1926
Q96T49,Ank,261,293
Q99728,Ank,494,525
Q99728,Ank,460,491
Q99728,Ank,427,459
Q8TF21,Ank,213,245
O75912,Ank,994,1026
O95271,Ank,248,280
O95271,Ank,837,868
O95271,Ank,369,400
O95271,Ank,434,466
O95271,Ank,684,715
O95271,Ank,401,433
O95271,Ank,281,313
O95271,Ank,522,556
O95271,Ank,217,247
O95271,Ank,590,621
O95271,Ank,869,901
O95271,Ank,557,589
O14974,Ank,72,104
O14974,Ank,198,230
O14974,Ank,231,263
O14974,Ank,105,137
Q6NXT1,Ank,175,207
O00522,Ank,320,352
Q99490,Ank,1091,1122
Q9P2R3,Ank,323,365
Q9P2R3,Ank,542,575
Q01484,Ank,96,128
Q01484,Ank,760,792
Q01484,Ank,661,693
Q01484,Ank,727,759
Q01484,Ank,298,330
Q01484,Ank,628,660
Q01484,Ank,265,297
Q01484,Ank,232,264
Q01484,Ank,364,395
Q01484,Ank,397,429
Q01484,Ank,496,528
Q01484,Ank,129,160
Q01484,Ank,562,591
Q01484,Ank,595,627
Q01484,Ank,430,462
Q01484,Ank,463,494
Q01484,Ank,529,560
Q01484,Ank,331,363
P53355,Ank,444,476
P53355,Ank,609,641
P53355,Ank,477,509
P53355,Ank,576,608
P53355,Ank,510,542
P51659,adh_short,10,212
O75828,adh_short,6,152
O75828,adh_short,184,243
Q6YN16,adh_short,11,209
P16152,adh_short,6,152
Q3SXM5,adh_short,68,261
P09417,adh_short,11,198
Q53GQ0,adh_short,51,248
Q99714,adh_short,11,213
Q9NRG9,WD40,235,273
Q9UNX4,WD40,665,703
Q9UNX4,WD40,581,618
Q9UNX4,WD40,486,524
Q9UNX4,WD40,139,177
Q9UNX4,WD40,181,219
Q9UNX4,WD40,623,661
Q9UNX4,WD40,402,442
O94967,WD40,649,687
O94967,WD40,745,782
O94967,WD40,832,870
O94967,WD40,787,828
Q9Y297,WD40,333,369
Q9Y297,WD40,496,532
Q9Y297,WD40,456,492
Q9Y297,WD40,416,452
Q9Y297,WD40,288,329
Q9Y297,WD40,546,581
Q5T5C0,WD40,231,265
P35606,WD40,219,257
P35606,WD40,89,127
P35606,WD40,175,215
P35606,WD40,132,171
A4D1P6,WD40,552,590
Q8NI36,WD40,612,650
Q8NI36,WD40,152,188
P31146,WD40,72,110
P31146,WD40,167,204
P31146,WD40,121,160
Q04726,WD40,608,646
Q04726,WD40,477,513
P62873,WD40,216,254
P62873,WD40,174,212
P62873,WD40,45,83
P62873,WD40,258,298
P62873,WD40,304,340
P62873,WD40,133,170
P62873,WD40,86,125
Q9Y3F4,WD40,255,293
Q9Y3F4,WD40,91,128
Q9Y3F4,WD40,134,170
Q9Y3F4,WD40,49,87
Q8TEQ6,WD40,629,668
Q8TEQ6,WD40,54,95
Q8TEQ6,WD40,185,255
Q9NWT1,WD40,113,151
Q9NWT1,WD40,73,109
Q9NWT1,WD40,30,68
Q99698,WD40,3606,3644
Q16576,WD40,262,301
Q16576,WD40,307,345
Q16576,WD40,363,402
Q16576,WD40,217,255
Q16576,WD40,166,205
Q92747,WD40,42,80
Q92747,WD40,132,170
Q15061,WD40,115,154
Q15061,WD40,157,194
Q13610,WD40,375,414
Q13610,WD40,246,285
Q8NBT0,WD40,51,89
Q8NBT0,WD40,135,173
Q8NBT0,WD40,177,215
Q8NBT0,WD40,9,47
Q8NBT0,WD40,94,130
Q8NBT0,WD40,261,299
Q8NBT0,WD40,219,257
Q96JK2,WD40,42,82
Q96JK2,WD40,133,171
Q96JK2,WD40,325,361
Q9NV06,WD40,57,95
Q9NV06,WD40,99,137
Q9NV06,WD40,317,353
P78406,WD40,79,114
P78406,WD40,119,157
Q15334,WD40,422,461
P53621,WD40,125,163
P53621,WD40,83,121
P53621,WD40,41,79
Q8TC44,WD40,134,172
Q8TC44,WD40,52,87
Q8TC44,WD40,92,130
Q8TC44,WD40,218,256
Q8TC44,WD40,8,46
Q8TC44,WD40,260,298
Q8TC44,WD40,176,214
Q09028,WD40,263,302
Q09028,WD40,308,346
Q09028,WD40,364,403
Q09028,WD40,167,206
Q09028,WD40,218,256
O75083,WD40,523,560
O75083,WD40,179,217
O75083,WD40,223,262
O75083,WD40,310,350
Q8N157,WD40,644,682
Q8N157,WD40,735,772
Q8N157,WD40,835,871
Q969X6,WD40,95,129
Q9Y4E6,WD40,1385,1423
Q9Y4E6,WD40,454,498
Q9Y4E6,WD40,550,588
Q9Y4E6,WD40,14,47
Q9Y4E6,WD40,54,95
Q8TED0,WD40,112,150
Q8TED0,WD40,238,276
Q8TED0,WD40,154,193
Q8TED0,WD40,197,233
Q96FK6,WD40,159,199
Q96FK6,WD40,308,349
Q96FK6,WD40,60,98
Q9BVA0,WD40,137,175
Q9BVA0,WD40,95,133
Q9BVA0,WD40,179,217
Q9BVA0,WD40,53,91
Q9BVA0,WD40,10,49
Q8WUA4,WD40,600,642
Q9UQ03,WD40,78,116
Q9UQ03,WD40,170,208
O15143,WD40,42,80
O15143,WD40,132,170
Q9BQA1,WD40,157,196
Q12788,WD40,185,223
Q12788,WD40,511,548
Q12788,WD40,469,506
Q12788,WD40,553,591
Q12788,WD40,98,137
Q12788,WD40,412,449
Q12788,WD40,366,404
Q12788,WD40,595,633
P43034,WD40,140,178
P43034,WD40,328,366
P43034,WD40,370,408
P43034,WD40,182,220
P43034,WD40,224,262
P43034,WD40,266,324
P43034,WD40,100,136
Q9UMS4,WD40,382,420
Q9UMS4,WD40,254,292
Q9UMS4,WD40,296,329
Q9UMS4,WD40,338,378
Q9UMS4,WD40,465,503
Q9NVX2,WD40,104,142
Q9NVX2,WD40,404,442
Q9NVX2,WD40,446,484
Q9NVX2,WD40,236,273
Q9NVX2,WD40,362,400
Q9NVX2,WD40,189,232
Q9NVX2,WD40,146,184
Q9NZJ0,WD40,350,389
Q9NZJ0,WD40,130,169
Q9NZJ0,WD40,305,345
Q9NZJ0,WD40,210,244
Q9NZJ0,WD40,88,126
Q13409,WD40,468,510
Q8N136,WD40,167,205
Q8N136,WD40,377,415
Q8N136,WD40,335,373
Q8N136,WD40,209,247
Q8N136,WD40,124,163
Q8N136,WD40,251,289
Q8N136,WD40,293,331
Q8N136,WD40,82,120
Q9UKB1,WD40,270,306
Q9UKB1,WD40,433,469
Q9UKB1,WD40,393,429
Q9UKB1,WD40,353,389
Q9UKB1,WD40,483,518
Q9UKB1,WD40,228,266
Q9UKB1,WD40,310,346
Q9BUR4,WD40,357,396
Q9BUR4,WD40,263,304
Q9UM11,WD40,303,341
Q9UM11,WD40,345,386
Q9UM11,WD40,433,471
Q9ULV4,WD40,69,109
Q9ULV4,WD40,167,202
Q9ULV4,WD40,120,159
O14775,WD40,95,133
O14775,WD40,271,309
O14775,WD40,357,394
O14775,WD40,227,267
O14775,WD40,320,353
Q14137,WD40,403,441
Q14137,WD40,704,746
Q14137,WD40,653,689
Q8NHV4,WD40,23,61
Q7Z4S6,WD40,1337,1373
Q7Z4S6,WD40,1616,1652
Q7Z4S6,WD40,1482,1523
Q7Z4S6,WD40,1575,1612
Q2TAY7,WD40,339,377
