uniprot_acc	refseq	version
Q9NRR4	XM_005248294	3
Q9NRR6	NM_001318502	1
Q9NRR6	NM_019892	5
Q9NRW1	NM_016577	3
Q9NRW1	XM_011512893	2
Q9NRW4	NM_001286555	1
Q9NRW4	NM_020185	4
Q9NRW7	NM_001279353	1
Q9NRW7	NM_001279354	1
Q9NRW7	NM_007259	4
Q9NRX1	NM_020143	3
Q9NRX2	NM_022061	3
Q9NRY4	NM_004491	4
Q9NRY4	XM_017026714	1
Q9NS23	NM_001206957	1
Q9NS23	NM_007182	4
Q9NS23	NM_170712	2
Q9NS23	NM_170713	2
Q9NS23	NM_170714	1
Q9NS23	XM_011533315	1
Q9NS23	XM_011533316	2
Q9NS39	NM_018702	3
Q9NS56	NM_001195622	1
Q9NS56	NM_005802	4
Q9NS86	NM_018697	3
Q9NS87	NM_020242	2
Q9NSB8	NM_004839	3
Q9NSB8	NM_199330	2
Q9NSC5	NM_001145721	1
Q9NSC5	NM_001145722	1
Q9NSC5	NM_001145724	1
Q9NSC5	NM_004838	3
Q9NSC5	XM_006722943	1
Q9NSC5	XM_006722944	1
Q9NSD9	NM_005687	4
Q9NSD9	XM_006712169	2
Q9NSD9	XM_011510466	2
Q9NSD9	XM_017003110	1
Q9NSI2	NM_001316983	1
Q9NSI2	NM_001316984	1
Q9NSI2	NM_001316985	1
Q9NSI2	NM_001316986	1
Q9NSI2	NM_001316988	1
Q9NSI2	NM_058190	3
Q9NSY1	NM_017593	3
Q9NSY1	NM_198892	1
Q9NT62	NM_001278712	1
Q9NT62	NM_022488	4
Q9NTI2	NM_001313741	1
Q9NTI2	NM_016529	5
Q9NTI2	XM_005266419	1
Q9NTI5	NM_015032	3
Q9NTI5	XM_017020450	1
Q9NTJ3	NM_001002800	2
Q9NTJ3	NM_001288753	1
Q9NTJ3	NM_005496	3
Q9NTJ3	XM_011512311	2
Q9NTJ5	NM_001319072	1
Q9NTJ5	NM_001319073	1
Q9NTJ5	NM_014016	4
Q9NTJ5	XM_011533500	2
Q9NTK5	NM_001011708	2
Q9NTK5	NM_013341	4
Q9NTM9	NM_015960	2
Q9NTZ6	NM_001198838	1
Q9NTZ6	NM_001198840	1
Q9NTZ6	NM_006047	5
Q9NTZ6	NM_152838	3
Q9NU22	NM_014611	2
Q9NUD5	NM_033089	6
Q9NUJ3	NM_001145541	1
Q9NUJ3	NM_018393	3
Q9NUJ3	XM_011520207	2
Q9NUJ3	XM_017017990	1
Q9NUL3	NM_001164380	1
Q9NUL3	NM_001164381	1
Q9NUL3	NM_001164382	1
Q9NUL3	NM_001164383	1
Q9NUL3	NM_001164384	1
Q9NUL3	NM_001164385	1
Q9NUL3	NM_014393	2
Q9NUL7	NM_018380	3
Q9NUP9	NM_018362	3
Q9NUQ2	NM_018361	3
Q9NUQ6	NM_001100422	1
Q9NUQ6	NM_001100423	1
Q9NUQ6	NM_001100424	1
Q9NUQ6	NM_001282735	1
Q9NUQ6	NM_001282743	1
Q9NUQ6	NM_001282744	1
Q9NUQ6	NM_015535	2
Q9NUQ6	XM_005246456	1
Q9NUQ6	XM_005246457	1
Q9NUQ6	XM_005246458	1
Q9NUQ6	XM_005246459	1
Q9NUQ6	XM_011510938	1
Q9NUQ6	XM_011510939	1
Q9NUQ6	XM_017003783	1
Q9NUQ6	XM_017003785	1
Q9NUQ6	XM_017003786	1
Q9NUQ6	XM_017003787	1
Q9NUQ8	NM_018358	2
Q9NUQ9	NM_001256763	1
Q9NUQ9	NM_001330612	1
Q9NUQ9	NM_016623	4
Q9NUQ9	XM_011517108	2
Q9NUQ9	XM_011517109	2
Q9NUQ9	XM_011517110	2
Q9NUQ9	XM_011517111	2
Q9NUQ9	XM_011517112	2
Q9NUQ9	XM_011517113	2
Q9NUQ9	XM_011517114	2
Q9NUQ9	XM_011517115	2
Q9NUQ9	XM_011517121	2
Q9NUQ9	XM_011517122	2
Q9NUQ9	XM_011517123	2
Q9NUQ9	XM_011517124	2
Q9NUQ9	XM_011517125	2
Q9NUQ9	XM_017013539	1
Q9NUQ9	XM_017013540	1
Q9NUQ9	XM_017013541	1
Q9NUQ9	XM_017013542	1
Q9NUQ9	XM_017013543	1
Q9NUQ9	XM_017013544	1
Q9NUQ9	XM_017013545	1
Q9NUQ9	XM_017013546	1
Q9NUQ9	XM_017013547	1
Q9NUQ9	XM_017013548	1
Q9NUQ9	XM_017013549	1
Q9NUQ9	XM_017013550	1
Q9NUQ9	XM_017013551	1
Q9NUQ9	XM_017013558	1
Q9NUQ9	XM_017013559	1
Q9NUQ9	XM_017013560	1
Q9NUQ9	XM_017013561	1
Q9NUQ9	XM_017013562	1
Q9NUT2	NM_001282291	1
Q9NUT2	NM_001282292	1
Q9NUT2	NM_001282293	1
Q9NUT2	NM_007188	4
Q9NUU7	NM_001320522	1
Q9NUU7	NM_001320525	1
Q9NUU7	NM_001320526	1
Q9NUU7	NM_001320527	1
Q9NUU7	NM_018332	4
Q9NV06	NM_015420	6
Q9NV31	NM_018285	3
Q9NV58	NM_001280539	1
Q9NV58	NM_015435	4
Q9NV58	NM_183419	3
Q9NV58	XM_005250853	3
Q9NV58	XM_017013302	1
Q9NV58	XM_017013303	1
Q9NV70	NM_001024924	1
Q9NV70	NM_018261	3
Q9NV70	NM_178237	2
Q9NV70	XM_017008409	1
Q9NVA1	NM_001184977	1
Q9NVA1	NM_018244	4
Q9NVA1	NM_199487	2
Q9NVA1	XM_011528882	1
Q9NVA1	XM_011528883	1
Q9NVA1	XM_011528884	1
Q9NVA2	NM_001306147	1
Q9NVA2	NM_018243	3
Q9NVA2	XM_017008400	1
Q9NVH1	NM_018198	3
Q9NVI1	NM_001113378	1
Q9NVI1	NM_018193	2
Q9NVI1	XM_011521756	2
Q9NVI1	XM_011521757	2
Q9NVI1	XM_011521764	2
Q9NVI7	NM_001170535	2
Q9NVI7	NM_001170536	2
Q9NVI7	NM_018188	4
Q9NVJ2	NM_018184	2
Q9NVM4	NM_001184824	1
Q9NVM4	NM_001290018	1
Q9NVM4	NM_019023	2
Q9NVM4	XM_017023294	1
Q9NVM4	XM_017023295	1
Q9NVM6	NM_018163	2
Q9NVN8	NM_001184819	1
Q9NVN8	NM_019067	5
Q9NVP1	NM_006773	3
Q9NVP2	NM_018154	2
Q9NVR7	NM_001134415	1
Q9NVR7	NM_001286749	1
Q9NVR7	NM_018138	4
Q9NVU7	NM_001288983	1
Q9NVU7	NM_001288984	1
Q9NVU7	NM_018115	3
Q9NVU7	XM_005263105	4
Q9NVV4	NM_018109	3
Q9NVV9	NM_018105	2
Q9NVV9	NM_199003	1
Q9NVX0	NM_001130447	1
Q9NVX0	NM_001323631	1
Q9NVX0	NM_001323632	1
Q9NVX0	NM_018097	2
Q9NVX0	XM_017022396	1
Q9NVX0	XM_017022397	1
Q9NVX2	NM_001014445	2
Q9NVX2	NM_018096	4
Q9NVX2	XM_017024777	1
Q9NW13	NM_001166135	1
Q9NW13	NM_018077	2
Q9NW75	NM_001297754	2
Q9NW75	NM_018040	4
Q9NWB1	NM_001142333	1
Q9NWB1	NM_001142334	1
Q9NWB1	NM_018723	3
Q9NWB1	NM_145891	2
Q9NWB1	NM_145892	2
Q9NWB1	NM_145893	2
Q9NWB1	XM_017023333	1
Q9NWB1	XM_017023338	1
Q9NWH9	NM_001013843	2
Q9NWH9	NM_024755	3
Q9NWH9	XM_006720690	1
Q9NWH9	XM_017022580	1
Q9NWT1	NM_017906	2
Q9NWW7	NM_001348758	1
Q9NWW7	NM_001348759	1
Q9NWW7	NM_001348760	1
Q9NWW7	NM_001348761	1
Q9NWW7	NM_001348762	1
Q9NWW7	NM_001348763	1
Q9NWW7	NM_001348764	1
Q9NWW7	NM_017880	2
Q9NWZ3	NM_001114182	2
Q9NWZ3	NM_001145256	1
Q9NWZ3	NM_001145257	1
Q9NWZ3	NM_001145258	1
Q9NWZ3	NM_016123	3
Q9NWZ3	XM_005268943	3
Q9NWZ3	XM_005268944	4
Q9NWZ3	XM_005268945	4
Q9NWZ3	XM_005268947	4
Q9NWZ3	XM_005268948	2
Q9NWZ3	XM_005268949	2
Q9NWZ3	XM_006719438	3
Q9NWZ3	XM_006719439	2
Q9NWZ3	XM_011538431	2
Q9NWZ3	XM_011538432	1
Q9NWZ3	XM_011538433	2
Q9NWZ3	XM_017019390	1
Q9NWZ3	XM_017019391	1
Q9NWZ8	NM_001042479	1
Q9NWZ8	NM_001042480	1
Q9NWZ8	NM_017856	2
Q9NWZ8	XM_017029617	1
Q9NWZ8	XM_017029618	1
Q9NX05	NM_017848	5
Q9NX05	NM_198456	2
Q9NX09	NM_019058	3
Q9NX24	NM_001034833	1
Q9NX24	NM_017838	3
Q9NX58	NM_001145725	1
Q9NX58	NM_017816	2
Q9NX58	XM_011513505	1
Q9NX58	XM_011513506	2
Q9NX63	NM_001317177	1
Q9NX63	NM_017812	3
Q9NXD2	NM_017762	2
Q9NXF1	NM_001161584	1
Q9NXF1	NM_017746	3
Q9NXG0	NM_001114395	2
Q9NXG0	NM_017738	3
Q9NXR1	NM_001143979	1
Q9NXR1	NM_017668	2
Q9NXR1	XM_017023349	1
Q9NXR1	XM_017023356	1
Q9NXV6	NM_001317343	1
Q9NXV6	NM_017632	3
Q9NXZ2	NM_018665	2
Q9NY12	NM_018983	3
Q9NY12	NM_032993	2
Q9NY26	NM_001271957	1
Q9NY26	NM_001271958	1
Q9NY26	NM_001271959	1
Q9NY26	NM_001271960	1
Q9NY26	NM_001271961	1
Q9NY26	NM_014437	4
Q9NY27	NM_001318025	1
Q9NY27	NM_001318026	1
Q9NY27	NM_001318027	1
Q9NY27	NM_174907	3
Q9NY47	NM_001005505	2
Q9NY47	NM_001174051	2
Q9NY47	NM_001291101	1
Q9NY47	NM_006030	3
Q9NY59	NM_018667	3
Q9NY59	XM_005256031	3
Q9NY59	XM_005256032	3
Q9NY59	XM_011523207	1
Q9NY59	XM_011523208	2
Q9NY59	XM_011523209	2
Q9NY59	XM_017023405	1
Q9NY59	XM_017023406	1
Q9NY59	XM_017023407	1
Q9NY59	XM_017023408	1
Q9NY61	NM_012138	3
Q9NY65	NM_001193414	1
Q9NY65	NM_018943	2
Q9NY93	NM_001257189	1
Q9NY93	NM_019082	3
Q9NYA1	NM_001142601	1
Q9NYA1	NM_001142602	1
Q9NYA1	NM_021972	3
Q9NYA1	NM_182965	2
Q9NYA1	XM_005257766	2
Q9NYB0	NM_018975	3
Q9NYB9	NM_001282925	1
Q9NYB9	NM_001282926	1
Q9NYB9	NM_001282927	1
Q9NYB9	NM_005759	5
Q9NYB9	XM_006712185	1
Q9NYF8	NM_001077440	1
Q9NYF8	NM_001077441	1
Q9NYF8	NM_001301038	1
Q9NYF8	NM_014739	2
Q9NYH9	NM_018428	2
Q9NYI0	NM_015310	3
Q9NYI0	NM_206909	2
Q9NYL2	NM_016653	2
Q9NYL2	NM_133646	2
Q9NYL2	XM_005246640	2
Q9NYL2	XM_017004323	1
Q9NYL2	XM_017004324	1
Q9NYL9	NM_014547	4
Q9NYL9	XM_017022087	1
Q9NYL9	XM_017022088	1
Q9NYP3	NM_017613	3
Q9NYV4	NM_015083	2
Q9NYV4	NM_016507	3
Q9NYV6	NM_018427	4
Q9NYY3	NM_001252226	1
Q9NYY3	NM_006622	3
Q9NYY8	NM_001136193	1
Q9NYY8	NM_001136194	1
Q9NYY8	NM_014929	3
Q9NZ45	NM_018464	4
Q9NZ52	NM_001172703	2
Q9NZ52	NM_001172704	2
Q9NZ52	NM_001291641	1
Q9NZ52	NM_001291642	1
Q9NZ52	NM_014001	4
Q9NZ52	NM_138619	3
Q9NZ56	NM_001305424	1
Q9NZ56	NM_020066	4
Q9NZA1	NM_001114086	1
Q9NZA1	NM_001256023	1
Q9NZA1	NM_016929	4
Q9NZA1	XM_017010953	1
Q9NZB2	NM_001286722	1
Q9NZB2	NM_001286723	1
Q9NZB2	NM_001286724	1
Q9NZB2	NM_014612	4
Q9NZB2	XM_011518412	2
Q9NZG7	NM_001294345	1
Q9NZG7	NM_001294346	1
Q9NZG7	NM_016533	5
Q9NZH0	NM_016235	2
Q9NZH0	XM_006721051	2
Q9NZH0	XM_006721052	2
Q9NZI8	NM_001160423	1
Q9NZI8	NM_006546	3
Q9NZJ0	NM_001286229	1
Q9NZJ0	NM_016448	3
Q9NZJ4	NM_014363	5
Q9NZJ5	NM_004836	6
Q9NZJ7	NM_001271641	1
Q9NZJ7	NM_014341	2
Q9NZJ9	NM_001301022	1
Q9NZJ9	NM_001301023	1
Q9NZJ9	NM_001301024	1
Q9NZJ9	NM_019094	5
Q9NZJ9	NM_199040	3
Q9NZJ9	XM_011537794	2
Q9NZJ9	XM_011537795	2
Q9NZJ9	XM_011537796	2
Q9NZM3	NM_006277	2
Q9NZM3	NM_019595	3
Q9NZM3	NM_147152	2
Q9NZM5	NM_015710	4
Q9NZN3	NM_014600	2
Q9NZN4	NM_014601	3
Q9NZN8	NM_001199302	1
Q9NZN8	NM_001199303	1
Q9NZN8	NM_014515	5
Q9NZN8	XM_011538399	1
Q9NZQ3	NM_016453	3
Q9NZQ3	NM_184231	2
Q9NZR1	NM_001142885	1
Q9NZR1	NM_014548	3
Q9NZT1	NM_017422	4
Q9NZV1	NM_016441	2
Q9NZW5	NM_001303037	1
Q9NZW5	NM_016447	3
Q9NZW5	XM_006715738	3
Q9NZW5	XM_006715739	3
Q9NZW5	XM_006715740	3
Q9NZW5	XM_011515425	2
Q9NZW5	XM_017012315	1
Q9NZW5	XM_017012316	1
Q9NZW5	XM_017012317	1
Q9P016	NM_001037304	1
Q9P016	NM_001037305	1
Q9P016	NM_014174	2
Q9P016	NM_199297	1
Q9P016	NM_199298	1
Q9P031	NM_014167	4
Q9P035	NM_016395	2
Q9P0K1	NM_004194	4
Q9P0K1	NM_021721	4
Q9P0K1	NM_021722	5
Q9P0K1	NM_021723	4
Q9P0L0	NM_003574	5
Q9P0L0	NM_194434	2
Q9P0L2	NM_001286128	1
Q9P0L2	NM_018650	4
Q9P0L9	NM_001253837	1
Q9P0L9	NM_016112	2
Q9P0U4	NM_001101654	1
Q9P0U4	NM_014593	3
Q9P0U4	XM_011525940	2
Q9P0U4	XM_017025718	1
Q9P0V3	NM_014521	2
Q9P0V3	XM_011510891	2
Q9P0V3	XM_011510892	1
Q9P0V3	XM_011510893	1
Q9P0V3	XM_011510894	2
Q9P0V9	NM_001321496	1
Q9P0V9	NM_001321498	1
Q9P0V9	NM_001321499	1
Q9P0V9	NM_001321500	1
Q9P0V9	NM_001321501	1
Q9P0V9	NM_001321502	1
Q9P0V9	NM_001321503	1
Q9P0V9	NM_001321504	1
Q9P0V9	NM_001321505	1
Q9P0V9	NM_001321506	1
Q9P0V9	NM_001321507	1
Q9P0V9	NM_001321508	1
Q9P0V9	NM_001321509	1
Q9P0V9	NM_001321510	1
Q9P0V9	NM_001321511	1
Q9P0V9	NM_001321512	1
Q9P0V9	NM_144710	4
Q9P0V9	NM_178584	3
Q9P121	NM_001048209	1
Q9P121	NM_001144058	1
Q9P121	NM_001144059	1
Q9P121	NM_016522	2
Q9P1A6	NM_004745	4
Q9P1F3	NM_021243	2
Q9P1F3	XM_017011151	1
Q9P1T7	NM_001166345	1
Q9P1T7	NM_199072	4
Q9P1U0	NM_001278785	1
Q9P1U0	NM_001278786	1
Q9P1U0	NM_014596	5
Q9P1U0	NM_170783	3
Q9P1Y5	NM_001080429	2
Q9P1Y5	NM_020902	1
Q9P1Z0	NM_001128833	1
Q9P1Z0	NM_020899	3
Q9P1Z0	XM_006721563	3
Q9P1Z0	XM_006721564	2
Q9P1Z0	XM_011523972	2
Q9P1Z2	NM_001143682	1
Q9P1Z2	NM_020898	2
Q9P1Z2	XM_017019707	1
Q9P209	NM_018140	3
Q9P209	XM_011514063	1
Q9P253	NM_020857	2
Q9P258	NM_001136204	2
Q9P258	NM_018715	3
Q9P260	NM_001346229	1
Q9P260	NM_020854	3
Q9P265	NM_173602	2
Q9P275	NM_001321291	1
Q9P275	XM_005257542	2
Q9P275	XM_005257543	2
Q9P275	XM_017024900	1
Q9P287	NM_016567	3
Q9P287	NM_078468	2
Q9P287	NM_078469	2
Q9P299	NM_016429	3
Q9P2B4	NM_018704	2
Q9P2B4	XM_011541781	2
Q9P2B4	XM_017001806	1
Q9P2D0	NM_001300906	1
Q9P2D0	NM_015525	3
Q9P2D1	NM_001316690	1
Q9P2D1	NM_017780	3
Q9P2E3	NM_021035	2
Q9P2E3	XM_006723836	1
Q9P2E9	NM_001042576	1
Q9P2E9	NM_004587	2
Q9P2I0	NM_001322272	1
Q9P2I0	NM_017437	2
Q9P2J9	NM_001329928	1
Q9P2J9	NM_001329929	1
Q9P2J9	NM_001329930	1
Q9P2J9	NM_001329931	1
Q9P2J9	NM_001329932	1
Q9P2J9	NM_001329933	1
Q9P2J9	NM_001329934	1
Q9P2J9	NM_020786	3
Q9P2K3	NM_001136223	1
Q9P2K3	NM_001136224	2
Q9P2K3	NM_001136225	1
Q9P2K3	NM_018254	3
Q9P2K5	NM_001301210	1
Q9P2K5	NM_016132	4
Q9P2N5	NM_018989	1
Q9P2P5	NM_020760	2
Q9P2P5	XM_017004563	1
Q9P2R3	NM_001257999	2
Q9P2R3	NM_001330063	1
Q9P2R3	NM_016376	4
Q9P2R7	NM_003850	2
Q9P2U7	NM_020309	3
Q9P2W1	NM_001256014	1
Q9P2W1	NM_001256015	1
Q9P2W1	NM_001256016	1
Q9P2W1	NM_013290	6
Q9P2W1	NM_016556	3
Q9UBB4	NM_001167621	1
Q9UBB4	NM_013236	3
Q9UBB6	NM_001014839	1
Q9UBB6	NM_001014841	1
Q9UBB6	NM_014284	2
Q9UBB9	NM_001008697	2
Q9UBB9	NM_001346857	1
Q9UBB9	NM_001346858	1
Q9UBB9	NM_001346859	1
Q9UBB9	NM_001346861	1
Q9UBB9	NM_012143	3
Q9UBB9	XM_011530079	1
Q9UBB9	XM_017028735	1
Q9UBC2	NM_001258374	1
Q9UBC2	NM_001258375	1
Q9UBC2	NM_001258376	1
Q9UBC2	NM_021235	2
Q9UBE0	NM_001145713	1
Q9UBE0	NM_001145714	1
Q9UBE0	NM_005500	2
Q9UBF8	NM_001198773	2
Q9UBF8	NM_001198774	1
Q9UBF8	NM_001198775	2
Q9UBF8	NM_001330721	1
Q9UBF8	NM_002651	3
Q9UBF8	XM_017001490	1
Q9UBF8	XM_017001491	1
Q9UBF8	XM_017001492	1
Q9UBG0	NM_006039	4
Q9UBI6	NM_018841	5
Q9UBI6	XM_017001809	1
Q9UBI6	XM_017001810	1
Q9UBI6	XM_017001811	1
Q9UBK9	NM_004182	3
Q9UBK9	NM_153477	2
Q9UBL9	NM_001282164	1
Q9UBL9	NM_001282165	1
Q9UBL9	NM_012226	4
Q9UBL9	NM_016318	3
Q9UBL9	NM_170682	3
Q9UBL9	NM_170683	3
Q9UBL9	NM_174872	2
Q9UBL9	NM_174873	2
Q9UBN7	NM_001321226	1
Q9UBN7	NM_001321227	1
Q9UBN7	NM_001321228	1
Q9UBN7	NM_001321229	1
Q9UBN7	NM_006044	3
Q9UBP0	NM_014946	3
Q9UBP0	NM_199436	1
Q9UBP6	NM_005371	5
Q9UBP6	NM_023033	3
Q9UBQ0	NM_016226	4
Q9UBQ0	NM_057180	2
Q9UBQ5	NM_013234	3
Q9UBQ7	NM_012203	1
Q9UBS0	NM_003952	2
Q9UBS5	NM_001319053	1
Q9UBS5	NM_001470	3
Q9UBS5	NM_021903	2
Q9UBS5	NM_021904	3
Q9UBT2	NM_005499	2
Q9UBU8	NM_001265603	1
Q9UBU8	NM_001265604	1
Q9UBU8	NM_001265605	1
Q9UBU8	NM_006791	3
Q9UBU8	NM_206839	2
Q9UBU9	NM_001081491	1
Q9UBU9	NM_006362	4
Q9UBV8	NM_012392	3
Q9UBW7	NM_001190964	2
Q9UBW7	NM_001190965	2
Q9UBW7	NM_003453	4
Q9UBW7	NM_197968	3
Q9UBW7	XM_005266520	3
Q9UBW7	XM_011535224	2
Q9UBW7	XM_017020729	1
Q9UBW8	NM_001164093	1
Q9UBW8	NM_001164094	1
Q9UBW8	NM_001164095	2
Q9UBW8	NM_016319	3
Q9UBW8	XM_005253694	2
Q9UBY9	NM_014424	4
Q9UDT6	NM_003388	4
Q9UDT6	NM_032421	2
Q9UDW3	NM_001003692	1
Q9UDW3	NM_001318129	1
Q9UDW3	NM_019103	2
Q9UDY4	NM_001317099	1
Q9UDY4	NM_001317100	1
Q9UDY4	NM_001317101	1
Q9UDY4	NM_001317102	1
Q9UDY4	NM_001317103	1
Q9UDY4	NM_007034	4
Q9UEE5	NM_004760	2
Q9UER7	NM_001141969	1
Q9UER7	NM_001254717	1
Q9UER7	NM_001350	4
Q9UEW8	NM_013233	2
Q9UEY8	NM_001121	3
Q9UEY8	NM_001320591	1
Q9UEY8	NM_001320592	1
Q9UEY8	NM_001320593	1
Q9UEY8	NM_001320594	1
Q9UEY8	NM_016824	4
Q9UEY8	NM_019903	4
Q9UFD9	NM_015672	1
Q9UFF9	NM_001301073	1
Q9UFF9	NM_001301074	1
Q9UFF9	NM_001301075	1
Q9UFF9	NM_001301077	1
Q9UFF9	NM_001301080	1
Q9UFF9	NM_001301082	1
Q9UFF9	NM_001301083	1
Q9UFF9	NM_001301086	1
Q9UFF9	NM_004779	5
Q9UFF9	XM_005268527	2
Q9UFF9	XM_011537706	1
Q9UFF9	XM_011537708	2
Q9UFF9	XM_017010048	1
Q9UFF9	XM_017010049	1
Q9UFF9	XM_017010050	1
Q9UFF9	XM_017010051	1
Q9UFF9	XM_017010052	1
Q9UFF9	XM_017010053	1
Q9UFF9	XM_017010054	1
Q9UFF9	XM_017010055	1
Q9UFF9	XM_017010056	1
Q9UFF9	XM_017010057	1
Q9UGJ1	NM_001286414	2
Q9UGJ1	NM_014444	4
Q9UGJ1	XM_011521455	2
Q9UGN5	NM_001042618	1
Q9UGN5	NM_005484	3
Q9UGR2	NM_017590	5
Q9UGY1	NM_024313	2
Q9UH03	NM_019106	5
Q9UH03	NM_145733	2
Q9UH99	NM_001199579	1
Q9UH99	NM_001199580	1
Q9UH99	NM_015374	2
Q9UHA3	NM_016304	2
Q9UHB6	NM_001113546	1
Q9UHB6	NM_001113547	1
Q9UHB6	NM_001243775	1
Q9UHB6	NM_016357	4
Q9UHB6	XM_011538455	2
Q9UHB6	XM_017019430	1
Q9UHB9	NM_001260502	1
Q9UHB9	NM_001260503	1
Q9UHB9	NM_014230	3
Q9UHC1	NM_001040108	1
Q9UHC1	XM_006720116	3
Q9UHC1	XM_017021219	1
Q9UHC6	NM_014141	5
Q9UHD1	NM_001144073	1
Q9UHD1	NM_012124	2
Q9UHD2	NM_013254	3
Q9UHD2	XM_005268809	1
Q9UHD2	XM_005268810	1
Q9UHD8	NM_001113491	1
Q9UHD8	NM_001113492	1
Q9UHD8	NM_001113493	1
Q9UHD8	NM_001113494	1
Q9UHD8	NM_001113495	1
Q9UHD8	NM_001113496	1
Q9UHD8	NM_001293695	1
Q9UHD8	NM_001293696	1
Q9UHD8	NM_001293697	1
Q9UHD8	NM_001293698	1
Q9UHD8	NM_006640	4
Q9UHD8	XM_005256962	1
Q9UHD8	XM_006721643	2
Q9UHD8	XM_006721644	1
Q9UHD8	XM_011524207	1
Q9UHD8	XM_011524208	2
Q9UHD8	XM_017024031	1
Q9UHD8	XM_017024032	1
Q9UHD9	NM_013444	3
Q9UHI6	NM_007204	4
Q9UHK0	NM_012345	2
Q9UHP7	NM_001004419	4
Q9UHP7	NM_001197317	2
Q9UHP7	NM_001197318	2
Q9UHP7	NM_001197319	2
Q9UHP7	NM_013269	5
Q9UHQ9	NM_016243	2
Q9UHX1	NM_001136033	2
Q9UHX1	NM_001271096	1
Q9UHX1	NM_001271097	1
Q9UHX1	NM_001271098	1
Q9UHX1	NM_001271099	1
Q9UHX1	NM_001271100	1
Q9UHX1	NM_014281	4
Q9UHX1	NM_078480	2
Q9UHX1	XM_017013239	1
Q9UHX1	XM_017013240	1
Q9UHY1	NM_001321357	1
Q9UHY1	NM_001321358	1
Q9UHY1	NM_001321359	1
Q9UHY1	NM_001321361	1
Q9UHY1	NM_001321362	1
Q9UHY1	NM_001321363	1
Q9UHY1	NM_013392	3
Q9UI08	NM_001330221	1
Q9UI08	NM_016337	2
Q9UI09	NM_001258338	1
Q9UI09	NM_018838	4
Q9UI10	NM_001034116	1
Q9UI10	NM_001318965	1
Q9UI10	NM_001318966	1
Q9UI10	NM_001318967	1
Q9UI10	NM_001318968	1
Q9UI10	NM_015636	3
Q9UI10	NM_172195	3
Q9UI12	NM_015941	3
Q9UI12	NM_213619	2
Q9UI12	NM_213620	2
Q9UI12	XM_006716455	2
Q9UI15	NM_001008272	1
Q9UI15	NM_001008273	1
Q9UI15	NM_013259	2
Q9UI30	NM_001286082	1
Q9UI30	NM_016404	2
Q9UI43	NM_013393	1
Q9UI95	NM_001127325	1
Q9UI95	NM_006341	3
Q9UI95	XM_011540507	1
Q9UIA9	NM_015024	4
Q9UID3	NM_013265	3
Q9UIF9	NM_013449	3
Q9UIG0	NM_032408	3
Q9UIG0	XM_017012773	1
Q9UII2	NM_016311	4
Q9UII2	NM_178190	2
Q9UII2	NM_178191	2
Q9UII4	NM_016323	3
Q9UIJ7	NM_001199852	1
Q9UIJ7	NM_001199853	1
Q9UIJ7	NM_001199855	1
Q9UIJ7	NM_001199856	1
Q9UIJ7	NM_016282	3
Q9UIK4	NM_014326	3
Q9UIK4	XM_011521416	2
Q9UIV1	NM_001322087	1
Q9UIV1	NM_001322088	1
Q9UIV1	NM_001322089	1
Q9UIV1	NM_001322090	1
Q9UIV1	NM_001322091	1
Q9UIV1	NM_001322092	1
Q9UIV1	NM_001322093	1
Q9UIV1	NM_001322094	1
Q9UIV1	NM_001322095	1
Q9UIV1	NM_001322096	1
Q9UIV1	NM_001322097	1
Q9UIV1	NM_001322098	1
Q9UIV1	NM_001322099	1
Q9UIV1	NM_001322100	1
Q9UIV1	NM_013354	6
Q9UIV1	NM_054026	3
Q9UIV1	XM_005273481	2
Q9UIW2	NM_032242	3
Q9UJ70	NM_017567	4
Q9UJ72	NM_007193	4
Q9UJ98	NM_001282716	1
Q9UJ98	NM_001282717	1
Q9UJ98	NM_001282718	1
Q9UJ98	NM_012447	3
Q9UJA5	NM_001281467	1
Q9UJA5	NM_015939	4
Q9UJF2	NM_004841	3
Q9UJF2	NM_170692	2
Q9UJS0	NM_001160210	1
Q9UJS0	NM_014251	2
Q9UJT0	NM_016262	4
Q9UJT1	NM_001193609	1
Q9UJT1	NM_001193610	1
Q9UJT1	NM_001193611	1
Q9UJT1	NM_001193612	1
Q9UJT1	NM_001193613	1
Q9UJT1	NM_016261	3
Q9UJT2	NM_021733	1
Q9UJU6	NM_001014436	2
Q9UJU6	NM_001122956	1
Q9UJU6	NM_001284313	1
Q9UJU6	NM_001284315	1
Q9UJU6	NM_014063	6
Q9UJV9	NM_001321732	1
Q9UJV9	NM_001321830	1
Q9UJV9	NM_016222	3
Q9UJW0	NM_001135643	1
Q9UJW0	NM_001135644	1
Q9UJW0	NM_016221	3
Q9UJW0	XM_011537644	1
Q9UJW0	XM_011537645	1
Q9UJY1	NM_014365	2
Q9UJZ1	NM_001287031	1
Q9UJZ1	NM_001287032	1
Q9UJZ1	NM_013442	2
Q9UK22	NM_012168	5
Q9UK45	NM_016199	2
Q9UK58	NM_001308185	1
Q9UK58	NM_020307	3
Q9UK58	XM_017006892	1
Q9UK58	XM_017006893	1
Q9UK58	XM_017006894	1
Q9UK58	XM_017006895	1
Q9UK58	XM_017006896	1
Q9UK80	NM_001014443	2
Q9UK80	NM_001319848	1
Q9UK80	NM_012475	4
Q9UKA4	NM_016248	3
Q9UKA4	XM_011534903	2
